link,title,director0,attr0,attr1,attr2,genre0,genre1,genre2,genre3,region0,region1,region2,lang0,ReleaseDate,rd0,rd1,rd2,rd3,rd4,rd5,rd6,rd7,rd8,rd9
https://movie.douban.com/subject/5294851/,控方证人 Witness for the Prosecution,艾伦·吉布,拉尔夫·理查德森,黛博拉·蔻儿,博·布里奇斯,剧情,悬疑,犯罪,unknown,美国,英国,unknown,unknown,1982,"['控方证人', 'https://movie.douban.com/subject/1296141/?from=subject-page']","['东方快车谋杀案', 'https://movie.douban.com/subject/1292699/?from=subject-page']","['尼罗河上的惨案', 'https://movie.douban.com/subject/1302100/?from=subject-page']","['十二怒汉（电视版）', 'https://movie.douban.com/subject/10583098/?from=subject-page']","['看不见的客人', 'https://movie.douban.com/subject/26580232/?from=subject-page']","['记忆碎片', 'https://movie.douban.com/subject/1304447/?from=subject-page']","['电话谋杀案', 'https://movie.douban.com/subject/1301231/?from=subject-page']","['禁闭岛', 'https://movie.douban.com/subject/2334904/?from=subject-page']","['非常嫌疑犯', 'https://movie.douban.com/subject/1292214/?from=subject-page']","['利刃出鞘', 'https://movie.douban.com/subject/30318116/?from=subject-page']"
https://movie.douban.com/subject/1300992/,完美的世界 A Perfect World,克林特·伊斯特伍,凯文·科斯特纳,劳拉·邓恩,克林特·伊斯特伍德,剧情,犯罪,unknown,unknown,美国,unknown,unknown,unknown,1993,"['猫鼠游戏', 'https://movie.douban.com/subject/1305487/?from=subject-page']","['末路狂花', 'https://movie.douban.com/subject/1291992/?from=subject-page']","['杀人回忆', 'https://movie.douban.com/subject/1300299/?from=subject-page']","['血钻', 'https://movie.douban.com/subject/1428175/?from=subject-page']","['七宗罪', 'https://movie.douban.com/subject/1292223/?from=subject-page']","['熔炉', 'https://movie.douban.com/subject/5912992/?from=subject-page']","['恐怖直播', 'https://movie.douban.com/subject/21360417/?from=subject-page']","['可可西里', 'https://movie.douban.com/subject/1308857/?from=subject-page']","['非常嫌疑犯', 'https://movie.douban.com/subject/1292214/?from=subject-page']","['上帝之城', 'https://movie.douban.com/subject/1292208/?from=subject-page']"
https://movie.douban.com/subject/4860078/,无间道(正序版),刘伟,刘德华,梁朝伟,黎明,剧情,犯罪,unknown,unknown,中国香港,unknown,unknown,unknown,2006,"['无间道3：终极无间', 'https://movie.douban.com/subject/1307694/?from=subject-page']","['暗战', 'https://movie.douban.com/subject/1298898/?from=subject-page']","['英雄本色', 'https://movie.douban.com/subject/1297574/?from=subject-page']","['门徒', 'https://movie.douban.com/subject/1890784/?from=subject-page']","['黑社会', 'https://movie.douban.com/subject/1309220/?from=subject-page']","['古惑仔之人在江湖', 'https://movie.douban.com/subject/1433736/?from=subject-page']","['新警察故事', 'https://movie.douban.com/subject/1306160/?from=subject-page']","['窃听风云', 'https://movie.douban.com/subject/3412882/?from=subject-page']","['黑金', 'https://movie.douban.com/subject/1292962/?from=subject-page']","['五亿探长雷洛传1：雷老虎', 'https://movie.douban.com/subject/1297248/?from=subject-page']"
https://movie.douban.com/subject/1294240/,教父3 The Godfather: Part III,弗朗西斯·福特·科波,阿尔·帕西诺,黛安·基顿,塔莉娅·夏尔,剧情,犯罪,unknown,unknown,美国,unknown,unknown,unknown,1990,"['教父2', 'https://movie.douban.com/subject/1299131/?from=subject-page']","['美国往事', 'https://movie.douban.com/subject/1292262/?from=subject-page']","['猫鼠游戏', 'https://movie.douban.com/subject/1305487/?from=subject-page']","['爱尔兰人', 'https://movie.douban.com/subject/6981153/?from=subject-page']","['英雄本色', 'https://movie.douban.com/subject/1297574/?from=subject-page']","['无间道2', 'https://movie.douban.com/subject/1307106/?from=subject-page']","['上帝之城', 'https://movie.douban.com/subject/1292208/?from=subject-page']","['低俗小说', 'https://movie.douban.com/subject/1291832/?from=subject-page']","['新世界', 'https://movie.douban.com/subject/10437779/?from=subject-page']","['黑社会', 'https://movie.douban.com/subject/1309220/?from=subject-page']"
https://movie.douban.com/subject/1292208/,上帝之城 Cidade de Deus,费尔南多·梅里尔,亚历桑德雷·罗德里格斯,莱安德鲁·菲尔米诺,菲利佩·哈根森,剧情,犯罪,unknown,unknown,巴西,法国,unknown,unknown,2002,"['美国往事', 'https://movie.douban.com/subject/1292262/?from=subject-page']","['落水狗', 'https://movie.douban.com/subject/1299603/?from=subject-page']","['教父3', 'https://movie.douban.com/subject/1294240/?from=subject-page']","['猫鼠游戏', 'https://movie.douban.com/subject/1305487/?from=subject-page']","['搏击俱乐部', 'https://movie.douban.com/subject/1292000/?from=subject-page']","['好家伙', 'https://movie.douban.com/subject/1292268/?from=subject-page']","['低俗小说', 'https://movie.douban.com/subject/1291832/?from=subject-page']","['发条橙', 'https://movie.douban.com/subject/1292233/?from=subject-page']","['罪恶之城', 'https://movie.douban.com/subject/1309027/?from=subject-page']","['出租车司机', 'https://movie.douban.com/subject/1292222/?from=subject-page']"
https://movie.douban.com/subject/1295873/,偷自行车的人 Ladri di biciclette,维托里奥·德西,兰贝托·马乔拉尼,恩佐·斯泰奥拉,莉安拉·卡雷尔,剧情,犯罪,unknown,unknown,意大利,unknown,unknown,unknown,1948,"['处女泉', 'https://movie.douban.com/subject/1293156/?from=subject-page']","['扒手', 'https://movie.douban.com/subject/1303559/?from=subject-page']","['法外之徒', 'https://movie.douban.com/subject/1401588/?from=subject-page']","['杀手', 'https://movie.douban.com/subject/1293936/?from=subject-page']","['雌雄大盗', 'https://movie.douban.com/subject/1294584/?from=subject-page']","['精疲力尽', 'https://movie.douban.com/subject/1353745/?from=subject-page']","['热天午后', 'https://movie.douban.com/subject/1293374/?from=subject-page']","['末路狂花', 'https://movie.douban.com/subject/1291992/?from=subject-page']","['东京物语', 'https://movie.douban.com/subject/1291568/?from=subject-page']","['西部往事', 'https://movie.douban.com/subject/1293394/?from=subject-page']"
https://movie.douban.com/subject/1293544/,沉默的羔羊 The Silence of the Lambs,乔纳森·戴,朱迪·福斯特,安东尼·霍普金斯,斯科特·格伦,剧情,惊悚,犯罪,unknown,美国,unknown,unknown,unknown,1991,"['七宗罪', 'https://movie.douban.com/subject/1292223/?from=subject-page']","['致命ID', 'https://movie.douban.com/subject/1297192/?from=subject-page']","['恐怖游轮', 'https://movie.douban.com/subject/3011051/?from=subject-page']","['禁闭岛', 'https://movie.douban.com/subject/2334904/?from=subject-page']","['汉尼拔', 'https://movie.douban.com/subject/1301746/?from=subject-page']","['闪灵', 'https://movie.douban.com/subject/1292225/?from=subject-page']","['记忆碎片', 'https://movie.douban.com/subject/1304447/?from=subject-page']","['杀人回忆', 'https://movie.douban.com/subject/1300299/?from=subject-page']","['第六感', 'https://movie.douban.com/subject/1297630/?from=subject-page']","['电锯惊魂', 'https://movie.douban.com/subject/1417598/?from=subject-page']"
https://movie.douban.com/subject/1291832/,低俗小说 Pulp Fiction,昆汀·塔伦蒂,约翰·特拉沃尔塔,乌玛·瑟曼,阿曼达·普拉莫,剧情,喜剧,犯罪,unknown,美国,unknown,unknown,unknown,1994,"['两杆大烟枪', 'https://movie.douban.com/subject/1293350/?from=subject-page']","['落水狗', 'https://movie.douban.com/subject/1299603/?from=subject-page']","['被解救的姜戈', 'https://movie.douban.com/subject/6307447/?from=subject-page']","['疯狂的石头', 'https://movie.douban.com/subject/1862151/?from=subject-page']","['让子弹飞', 'https://movie.douban.com/subject/3742360/?from=subject-page']","['无耻混蛋', 'https://movie.douban.com/subject/1438652/?from=subject-page']","['美国往事', 'https://movie.douban.com/subject/1292262/?from=subject-page']","['教父', 'https://movie.douban.com/subject/1291841/?from=subject-page']","['荒蛮故事', 'https://movie.douban.com/subject/24750126/?from=subject-page']","['八恶人', 'https://movie.douban.com/subject/25787888/?from=subject-page']"
https://movie.douban.com/subject/1300299/,杀人回忆 살인의 추억,奉俊,宋康昊,金相庆,金雷夏,剧情,动作,悬疑,惊悚,韩国,unknown,unknown,unknown,2003,"['看不见的客人', 'https://movie.douban.com/subject/26580232/?from=subject-page']","['恐怖直播', 'https://movie.douban.com/subject/21360417/?from=subject-page']","['记忆碎片', 'https://movie.douban.com/subject/1304447/?from=subject-page']","['七宗罪', 'https://movie.douban.com/subject/1292223/?from=subject-page']","['禁闭岛', 'https://movie.douban.com/subject/2334904/?from=subject-page']","['控方证人', 'https://movie.douban.com/subject/1296141/?from=subject-page']","['致命ID', 'https://movie.douban.com/subject/1297192/?from=subject-page']","['猫鼠游戏', 'https://movie.douban.com/subject/1305487/?from=subject-page']","['沉默的羔羊', 'https://movie.douban.com/subject/1293544/?from=subject-page']","['追击者', 'https://movie.douban.com/subject/3006309/?from=subject-page']"
https://movie.douban.com/subject/1308857/,可可西里,陆,多布杰,张垒,奇道,剧情,犯罪,unknown,unknown,中国大陆,中国香港,unknown,unknown,2004,"['猫鼠游戏', 'https://movie.douban.com/subject/1305487/?from=subject-page']","['杀人回忆', 'https://movie.douban.com/subject/1300299/?from=subject-page']","['七宗罪', 'https://movie.douban.com/subject/1292223/?from=subject-page']","['血钻', 'https://movie.douban.com/subject/1428175/?from=subject-page']","['熔炉', 'https://movie.douban.com/subject/5912992/?from=subject-page']","['香水', 'https://movie.douban.com/subject/1760622/?from=subject-page']","['上帝之城', 'https://movie.douban.com/subject/1292208/?from=subject-page']","['恐怖直播', 'https://movie.douban.com/subject/21360417/?from=subject-page']","['无人区', 'https://movie.douban.com/subject/3804891/?from=subject-page']","['牯岭街少年杀人事件', 'https://movie.douban.com/subject/1292329/?from=subject-page']"
