link,title,director0,attr0,attr1,attr2,genre0,genre1,genre2,genre3,region0,region1,region2,lang0,ReleaseDate,rd0,rd1,rd2,rd3,rd4,rd5,rd6,rd7,rd8,rd9
https://movie.douban.com/subject/1889243/,星际穿越 Interstellar,克里斯托弗·诺,马修·麦康纳,安妮·海瑟薇,杰西卡·查斯坦,剧情,科幻,冒险,unknown,美国,英国,加拿大,unknown,2014,"['盗梦空间', 'https://movie.douban.com/subject/3541415/?from=subject-page']","['黑客帝国', 'https://movie.douban.com/subject/1291843/?from=subject-page']","['阿凡达', 'https://movie.douban.com/subject/1652587/?from=subject-page']","['火星救援', 'https://movie.douban.com/subject/25864085/?from=subject-page']","['头号玩家', 'https://movie.douban.com/subject/4920389/?from=subject-page']","['源代码', 'https://movie.douban.com/subject/3075287/?from=subject-page']","['钢铁侠', 'https://movie.douban.com/subject/1432146/?from=subject-page']","['复仇者联盟', 'https://movie.douban.com/subject/1866479/?from=subject-page']","['X战警：逆转未来', 'https://movie.douban.com/subject/10485647/?from=subject-page']","['明日边缘', 'https://movie.douban.com/subject/4746257/?from=subject-page']"
https://movie.douban.com/subject/1292064/,楚门的世界 The Truman Show,彼得·威,金·凯瑞,劳拉·琳妮,艾德·哈里斯,剧情,科幻,unknown,unknown,美国,unknown,unknown,unknown,1998,"['唐伯虎点秋香', 'https://movie.douban.com/subject/1306249/?from=subject-page']","['九品芝麻官', 'https://movie.douban.com/subject/1297518/?from=subject-page']","['三傻大闹宝莱坞', 'https://movie.douban.com/subject/3793023/?from=subject-page']","['功夫', 'https://movie.douban.com/subject/1291543/?from=subject-page']","['射雕英雄传之东成西就', 'https://movie.douban.com/subject/1316510/?from=subject-page']","['喜剧之王', 'https://movie.douban.com/subject/1302425/?from=subject-page']","['大话西游之月光宝盒', 'https://movie.douban.com/subject/1299398/?from=subject-page']","['疯狂动物城', 'https://movie.douban.com/subject/25662329/?from=subject-page']","['盗梦空间', 'https://movie.douban.com/subject/3541415/?from=subject-page']","['星际穿越', 'https://movie.douban.com/subject/1889243/?from=subject-page']"
https://movie.douban.com/subject/3011091/,忠犬八公的故事 Hachi: A Dog's Tale,拉斯·霍尔斯道,理查·基尔,萨拉·罗默尔,琼·艾伦,剧情,unknown,unknown,unknown,美国,英国,unknown,unknown,2009,"['疯狂动物城', 'https://movie.douban.com/subject/25662329/?from=subject-page']","['忠犬八公物语', 'https://movie.douban.com/subject/1959195/?from=subject-page']","['迁徙的鸟', 'https://movie.douban.com/subject/1292281/?from=subject-page']","['一条狗的使命', 'https://movie.douban.com/subject/6873143/?from=subject-page']","['帝企鹅日记', 'https://movie.douban.com/subject/1369747/?from=subject-page']","['导盲犬小Q', 'https://movie.douban.com/subject/1316572/?from=subject-page']","['南极大冒险', 'https://movie.douban.com/subject/1477448/?from=subject-page']","['流浪猫鲍勃', 'https://movie.douban.com/subject/26685451/?from=subject-page']","['多哥', 'https://movie.douban.com/subject/30271841/?from=subject-page']","['狮子王', 'https://movie.douban.com/subject/26884354/?from=subject-page']"
https://movie.douban.com/subject/5912992/,熔炉 도가니,黄东,孔刘,郑有美,金贤秀,剧情,unknown,unknown,unknown,韩国,unknown,unknown,unknown,2011,"['猫鼠游戏', 'https://movie.douban.com/subject/1305487/?from=subject-page']","['杀人回忆', 'https://movie.douban.com/subject/1300299/?from=subject-page']","['素媛', 'https://movie.douban.com/subject/21937452/?from=subject-page']","['恐怖直播', 'https://movie.douban.com/subject/21360417/?from=subject-page']","['七宗罪', 'https://movie.douban.com/subject/1292223/?from=subject-page']","['小丑', 'https://movie.douban.com/subject/27119724/?from=subject-page']","['沉默的羔羊', 'https://movie.douban.com/subject/1293544/?from=subject-page']","['三块广告牌', 'https://movie.douban.com/subject/26611804/?from=subject-page']","['烈日灼心', 'https://movie.douban.com/subject/24719063/?from=subject-page']","['看不见的客人', 'https://movie.douban.com/subject/26580232/?from=subject-page']"
https://movie.douban.com/subject/1418019/,大闹天宫,万籁,邱岳峰,富润生,毕克,剧情,动画,奇幻,古装,中国大陆,unknown,unknown,unknown,1961,"['哪吒闹海', 'https://movie.douban.com/subject/1307315/?from=subject-page']","['天书奇谭', 'https://movie.douban.com/subject/1428581/?from=subject-page']","['天空之城', 'https://movie.douban.com/subject/1291583/?from=subject-page']","['幽灵公主', 'https://movie.douban.com/subject/1297359/?from=subject-page']","['三个和尚', 'https://movie.douban.com/subject/1431699/?from=subject-page']","['风之谷', 'https://movie.douban.com/subject/1291585/?from=subject-page']","['小蝌蚪找妈妈', 'https://movie.douban.com/subject/3335371/?from=subject-page']","['哈尔的移动城堡', 'https://movie.douban.com/subject/1308807/?from=subject-page']","['九色鹿', 'https://movie.douban.com/subject/1428577/?from=subject-page']","['玩具总动员', 'https://movie.douban.com/subject/1291575/?from=subject-page']"
https://movie.douban.com/subject/1293182/,十二怒汉 12 Angry Men,西德尼·吕美,亨利·方达,马丁·鲍尔萨姆,约翰·菲德勒,剧情,unknown,unknown,unknown,美国,unknown,unknown,unknown,1957,"['控方证人', 'https://movie.douban.com/subject/1296141/?from=subject-page']","['记忆碎片', 'https://movie.douban.com/subject/1304447/?from=subject-page']","['看不见的客人', 'https://movie.douban.com/subject/26580232/?from=subject-page']","['禁闭岛', 'https://movie.douban.com/subject/2334904/?from=subject-page']","['致命魔术', 'https://movie.douban.com/subject/1780330/?from=subject-page']","['追随', 'https://movie.douban.com/subject/1397546/?from=subject-page']","['非常嫌疑犯', 'https://movie.douban.com/subject/1292214/?from=subject-page']","['穆赫兰道', 'https://movie.douban.com/subject/1292217/?from=subject-page']","['七宗罪', 'https://movie.douban.com/subject/1292223/?from=subject-page']","['惊魂记', 'https://movie.douban.com/subject/1293181/?from=subject-page']"
https://movie.douban.com/subject/1307914/,无间道 無間道,刘伟,刘德华,梁朝伟,黄秋生,剧情,惊悚,犯罪,unknown,中国香港,unknown,unknown,unknown,2002,"['无间道2', 'https://movie.douban.com/subject/1307106/?from=subject-page']","['英雄本色', 'https://movie.douban.com/subject/1297574/?from=subject-page']","['猫鼠游戏', 'https://movie.douban.com/subject/1305487/?from=subject-page']","['教父', 'https://movie.douban.com/subject/1291841/?from=subject-page']","['美国往事', 'https://movie.douban.com/subject/1292262/?from=subject-page']","['新世界', 'https://movie.douban.com/subject/10437779/?from=subject-page']","['无双', 'https://movie.douban.com/subject/26425063/?from=subject-page']","['暗战', 'https://movie.douban.com/subject/1298898/?from=subject-page']","['纵横四海', 'https://movie.douban.com/subject/1295409/?from=subject-page']","['低俗小说', 'https://movie.douban.com/subject/1291832/?from=subject-page']"
https://movie.douban.com/subject/1292001/,海上钢琴师 La leggenda del pianista sull'oceano,朱塞佩·托纳多,蒂姆·罗斯,普路特·泰勒·文斯,比尔·努恩,剧情,音乐,unknown,unknown,意大利,unknown,unknown,unknown,1998,"['放牛班的春天', 'https://movie.douban.com/subject/1291549/?from=subject-page']","['音乐之声', 'https://movie.douban.com/subject/1294408/?from=subject-page']","['波西米亚狂想曲', 'https://movie.douban.com/subject/5300054/?from=subject-page']","['爆裂鼓手', 'https://movie.douban.com/subject/25773932/?from=subject-page']","['爱乐之城', 'https://movie.douban.com/subject/25934014/?from=subject-page']","['曾经', 'https://movie.douban.com/subject/2053515/?from=subject-page']","['再次出发之纽约遇见你', 'https://movie.douban.com/subject/6874403/?from=subject-page']","['一一', 'https://movie.douban.com/subject/1292434/?from=subject-page']","['海盗电台', 'https://movie.douban.com/subject/3007773/?from=subject-page']","['八月迷情', 'https://movie.douban.com/subject/1844413/?from=subject-page']"
https://movie.douban.com/subject/1293172/,末代皇帝 The Last Emperor,贝纳尔多·贝托鲁,尊龙,陈冲,邬君梅,剧情,传记,历史,unknown,英国,意大利,中国大陆,unknown,1987,"['为奴十二年', 'https://movie.douban.com/subject/6879185/?from=subject-page']","['公民凯恩', 'https://movie.douban.com/subject/1292288/?from=subject-page']","['至暗时刻', 'https://movie.douban.com/subject/26761416/?from=subject-page']","['国王的演讲', 'https://movie.douban.com/subject/4023638/?from=subject-page']","['飞行家', 'https://movie.douban.com/subject/1309070/?from=subject-page']","['茶馆', 'https://movie.douban.com/subject/1461403/?from=subject-page']","['模仿游戏', 'https://movie.douban.com/subject/10463953/?from=subject-page']","['社交网络', 'https://movie.douban.com/subject/3205624/?from=subject-page']","['美丽心灵', 'https://movie.douban.com/subject/1306029/?from=subject-page']","['波西米亚狂想曲', 'https://movie.douban.com/subject/5300054/?from=subject-page']"
https://movie.douban.com/subject/1461403/,茶馆,谢,于是之,郑榕,蓝天野,剧情,历史,unknown,unknown,中国大陆,unknown,unknown,unknown,1982,"['骆驼祥子', 'https://movie.douban.com/subject/1307970/?from=subject-page']","['无言的山丘', 'https://movie.douban.com/subject/1298944/?from=subject-page']","['我这一辈子', 'https://movie.douban.com/subject/1422020/?from=subject-page']","['末代皇帝', 'https://movie.douban.com/subject/1293172/?from=subject-page']","['祝福', 'https://movie.douban.com/subject/1465450/?from=subject-page']","['荆轲刺秦王', 'https://movie.douban.com/subject/1294693/?from=subject-page']","['阿Q正传', 'https://movie.douban.com/subject/1306506/?from=subject-page']","['雷雨', 'https://movie.douban.com/subject/1431690/?from=subject-page']","['横空出世', 'https://movie.douban.com/subject/1464526/?from=subject-page']","['影武者', 'https://movie.douban.com/subject/1303067/?from=subject-page']"
