第六感 The Sixth Sense,恐怖游轮,禁闭岛,致命ID,记忆碎片,小岛惊魂,万能钥匙,沉默的羔羊,蝴蝶效应,穆赫兰道,
7号房的礼物 7번방의 선물,饮食男女,82年生的金智英,小偷家族,岁月神偷,亲爱的,我是山姆,海蒂和爷爷,何以为家,,
爱在日落黄昏时 Before Sunset,爱在黎明破晓前,罗马假日,恋恋笔记本,重庆森林,花样年华,甜蜜蜜,傲慢与偏见,爱乐之城,真爱至上,天使爱美丽
可可西里,猫鼠游戏,杀人回忆,七宗罪,血钻,熔炉,香水,上帝之城,恐怖直播,无人区,牯岭街少年杀人事件
萤火之森 蛍火の杜へ,侧耳倾听,大闹天宫,穿越时空的少女,秒速5厘米,,,,,,
牯岭街少年杀人事件 牯嶺街少年殺人事件,末路狂花,杀人回忆,上帝之城,七宗罪,出租车司机,沉默的羔羊,三块广告牌,教父3,心迷宫,低俗小说
一个叫欧维的男人决定去死 En man som heter Ove,爱在黎明破晓前,罗马假日,婚姻故事,重庆森林,恋恋笔记本,爱乐之城,泰坦尼克号,傲慢与偏见,天使爱美丽,
侧耳倾听 耳をすませば,岁月的童话,起风了,大闹天宫,,,,,,,
生活多美好 It's a Wonderful Life,史密斯先生到华盛顿,桃色公寓,城市之光,街角的商店,百万美元宝贝,追梦赤子心,卡比利亚之夜,幸福终点站,,
新世界 신세계,猫鼠游戏,黄海,与犯罪的战争：坏家伙的全盛时代,无间道2,教父2,局内人,黑社会,上帝之城,英雄本色,
无间道(正序版),无间道3：终极无间,暗战,英雄本色,门徒,黑社会,新警察故事,窃听风云,黑金,五亿探长雷洛传1：雷老虎,
爱在午夜降临前 Before Midnight,爱在日落黄昏时,罗马假日,恋恋笔记本,重庆森林,花样年华,甜蜜蜜,爱乐之城,傲慢与偏见,真爱至上,天使爱美丽
东京教父 東京ゴッドファーザーズ,千年女优,大闹天宫,,,,,,,,
喜剧之王 喜劇之王,九品芝麻官,,,,,,,,,
