喋血街头 喋血街頭,喋血双雄,辣手神探,英雄本色2,枪火,黑金,给爸爸的信,和平饭店,监狱风云2：逃犯,,
给爸爸的信 給爸爸的信,中南海保镖,精武英雄,新少林五祖,鼠胆龙威,黑侠,太极张三丰,黄飞鸿之二：男儿当自强,红番区,杀手之王,我是谁
奇迹 奇蹟,快餐车,A计划续集,醉拳2,双龙会,奇谋妙计五福星,龙兄虎弟,红番区,飞鹰计划,飞龙猛将,一个好人
古惑仔之人在江湖,古惑仔2之猛龙过江,97古惑仔战无不胜,98古惑仔之龙争虎斗,英雄本色2,枪火,黑金,五亿探长雷洛传1：雷老虎,,,
五亿探长雷洛传1：雷老虎 五億探長雷洛傳：雷老虎,黑金,古惑仔2之猛龙过江,97古惑仔战无不胜,,,,,,,
黑金,五亿探长雷洛传1：雷老虎,枪火,暗花,古惑仔之人在江湖,O记三合会档案,,,,,
学校风云 學校風雲,龙虎风云,黑金,省港旗兵,人民英雄,监狱风云2：逃犯,喋血街头,,,,
监狱风云2：逃犯 監獄風雲II逃犯,监狱风云,和平饭店,给爸爸的信,英雄本色2,喋血双雄,龙虎风云,赌神2,精武英雄,红番区,A计划续集
A计划续集 A計劃續集,A计划,快餐车,飞鹰计划,双龙会,红番区,醉拳2,警察故事续集,我是谁,龙兄虎弟,城市猎人
辣手神探,喋血双雄,和平饭店,龙虎风云,给爸爸的信,英雄本色2,监狱风云2：逃犯,侠盗高飞,精武英雄,重案组,冲锋队之怒火街头
红番区 紅番區,我是谁,A计划续集,双龙会,飞鹰计划,霹雳火,醉拳2,快餐车,一个好人,警察故事3：超级警察,给爸爸的信
