,title,director0,attr0,attr1,attr2,genre0,genre1,genre2,region0,lang0,ReleaseDate,rd0,rd1,rd2,rd3,rd4,rd5,rd6,rd7,rd8,rd9
91,致命魔术 The Prestige,克里斯托弗·诺,休·杰克曼,克里斯蒂安·贝尔,迈克尔·凯恩,剧情,悬疑,惊悚,英国,英语,2006,记忆碎片,禁闭岛,盗梦空间,蝴蝶效应,看不见的客人,控方证人,穆赫兰道,源代码,致命ID,利刃出鞘
92,低俗小说 Pulp Fiction,昆汀·塔伦蒂,约翰·特拉沃尔塔,乌玛·瑟曼,阿曼达·普拉莫,剧情,喜剧,犯罪,美国,英语,1994,两杆大烟枪,落水狗,被解救的姜戈,疯狂的石头,让子弹飞,无耻混蛋,美国往事,教父,荒蛮故事,八恶人
93,上帝之城 Cidade de Deus,费尔南多·梅里尔,亚历桑德雷·罗德里格斯,莱安德鲁·菲尔米诺,菲利佩·哈根森,剧情,犯罪,unknown,巴西,葡萄牙语,2002,美国往事,落水狗,教父3,猫鼠游戏,搏击俱乐部,好家伙,低俗小说,发条橙,罪恶之城,出租车司机
94,请以你的名字呼唤我 Call Me by Your Name,卢卡·瓜达尼,艾米·汉莫,提莫西·查拉梅,迈克尔·斯图巴,剧情,爱情,同性,意大利,意大利语,2017,春光乍泄,断背山,燃烧女子的肖像,蓝宇,谁先爱上他的,爱你，西蒙,莫里斯,卡罗尔,每分钟120击,喜宴
95,心灵捕手 Good Will Hunting,格斯·范·桑,马特·达蒙,罗宾·威廉姆斯,本·阿弗莱克,剧情,unknown,unknown,美国,英语,1997,荒岛余生,阿甘正传,肖申克的救赎,当幸福来敲门,百万美元宝贝,贫民窟的百万富翁,国王的演讲,死亡诗社,三傻大闹宝莱坞,摔跤吧！爸爸
96,杀人回忆 살인의 추억,奉俊,宋康昊,金相庆,金雷夏,剧情,动作,悬疑,韩国,韩语,2003,看不见的客人,恐怖直播,记忆碎片,七宗罪,禁闭岛,控方证人,致命ID,猫鼠游戏,沉默的羔羊,追击者
97,入殓师 おくりびと,泷田洋二,本木雅弘,广末凉子,山崎努,剧情,unknown,unknown,日本,日语,2008,一一,饮食男女,步履不停,雨人,海街日记,海边的曼彻斯特,岁月神偷,小偷家族,寻梦环游记,小森林 夏秋篇
98,菊次郎的夏天 菊次郎の夏,北野,北野武,关口雄介,岸本加世子,剧情,喜剧,unknown,日本,日语,1999,唐伯虎点秋香,九品芝麻官,射雕英雄传之东成西就,功夫,喜剧之王,大话西游之月光宝盒,摩登时代,疯狂的石头,一一,三傻大闹宝莱坞
99,勇敢的心 Braveheart,梅尔·吉布,梅尔·吉布森,苏菲·玛索,布莱恩·考克斯,剧情,动作,传记,美国,英语,1995,拯救大兵瑞恩,角斗士,兵临城下,辛德勒的名单,黑鹰坠落,指环王3：王者无敌,钢琴家,血战钢锯岭,与狼共舞,战争之王
100,第六感 The Sixth Sense,M·奈特·沙马,布鲁斯·威利斯,海利·乔·奥斯蒙,托妮·科莱特,剧情,悬疑,惊悚,美国,英语,1999,恐怖游轮,禁闭岛,致命ID,记忆碎片,小岛惊魂,万能钥匙,闪灵,沉默的羔羊,蝴蝶效应,穆赫兰道
101,7号房的礼物 7번방의 선물,李焕,柳承龙,朴信惠,郑镇荣,剧情,喜剧,家庭,韩国,韩语,2013,饮食男女,82年生的金智英,寻梦环游记,小偷家族,岁月神偷,亲爱的,我是山姆,海蒂和爷爷,何以为家,唐伯虎点秋香
102,爱在日落黄昏时 Before Sunset,理查德·林克莱,伊桑·霍克,朱莉·德尔佩,弗农·多布切夫,剧情,爱情,unknown,美国,英语,2004,爱在黎明破晓前,罗马假日,恋恋笔记本,重庆森林,花样年华,甜蜜蜜,傲慢与偏见,爱乐之城,真爱至上,天使爱美丽
103,可可西里,陆,多布杰,张垒,奇道,剧情,犯罪,unknown,中国大陆,国语,2004,猫鼠游戏,杀人回忆,七宗罪,血钻,熔炉,香水,上帝之城,恐怖直播,无人区,牯岭街少年杀人事件
104,萤火之森 蛍火の杜へ,大森贵,佐仓绫音,内山昂辉,辻亲八,剧情,爱情,动画,日本,日语,2011,哈尔的移动城堡,天空之城,幽灵公主,侧耳倾听,风之谷,魔女宅急便,言叶之庭,大闹天宫,穿越时空的少女,秒速5厘米
105,牯岭街少年杀人事件 牯嶺街少年殺人事件,杨德,张震,杨静怡,张国柱,剧情,犯罪,unknown,中国台湾,国语,1991,末路狂花,杀人回忆,上帝之城,七宗罪,出租车司机,沉默的羔羊,三块广告牌,教父3,心迷宫,低俗小说
106,一个叫欧维的男人决定去死 En man som heter Ove,汉内斯·赫尔,罗夫·拉斯加德,巴哈·帕斯,托比亚斯·阿姆博瑞,剧情,unknown,unknown,瑞典,瑞典语,2015,爱在黎明破晓前,罗马假日,婚姻故事,重庆森林,恋恋笔记本,爱乐之城,泰坦尼克号,时空恋旅人,傲慢与偏见,天使爱美丽
107,侧耳倾听 耳をすませば,近藤喜,本名阳子,小林桂树,高山南,剧情,爱情,动画,日本,日语,1995,天空之城,幽灵公主,风之谷,哈尔的移动城堡,魔女宅急便,红猪,猫的报恩,岁月的童话,起风了,大闹天宫
108,生活多美好 It's a Wonderful Life,弗兰克·卡普,詹姆斯·斯图尔特,唐娜·里德,莱昂纳尔·巴里摩尔,剧情,爱情,奇幻,美国,英语,1946,史密斯先生到华盛顿,桃色公寓,热情如火,一夜风流,城市之光,街角的商店,百万美元宝贝,追梦赤子心,卡比利亚之夜,幸福终点站
109,新世界 신세계,朴勋,李政宰,崔岷植,黄政民,剧情,犯罪,unknown,韩国,韩语,2013,卑劣的街头,猫鼠游戏,黄海,与犯罪的战争：坏家伙的全盛时代,无间道2,教父2,局内人,黑社会,上帝之城,英雄本色
110,无间道(正序版),刘伟,刘德华,梁朝伟,黎明,剧情,犯罪,unknown,中国香港,国语,2006,无间道3：终极无间,暗战,英雄本色,门徒,黑社会,古惑仔之人在江湖,新警察故事,窃听风云,黑金,五亿探长雷洛传1：雷老虎
111,爱在午夜降临前 Before Midnight,理查德·林克莱,伊桑·霍克,朱莉·德尔佩,肖姆斯·戴维-菲茨帕特里克,剧情,爱情,unknown,美国,英语,2013,爱在日落黄昏时,罗马假日,恋恋笔记本,重庆森林,花样年华,甜蜜蜜,爱乐之城,傲慢与偏见,真爱至上,天使爱美丽
112,东京教父 東京ゴッドファーザーズ,今,江守彻,梅垣义明,冈本绫,剧情,喜剧,动画,日本,日语,2003,千年女优,红辣椒,未麻的部屋,幽灵公主,回忆三部曲,红猪,风之谷,心理游戏,天空之城,大闹天宫
113,喜剧之王 喜劇之王,周星,周星驰,张柏芝,莫文蔚,剧情,喜剧,爱情,中国香港,国语,1999,唐伯虎点秋香,九品芝麻官,功夫,射雕英雄传之东成西就,大话西游之月光宝盒,食神,国产凌凌漆,逃学威龙,鹿鼎记,整蛊专家
114,重庆森林 重慶森林,王家,林青霞,金城武,梁朝伟,剧情,爱情,unknown,中国香港,国语,1994,花样年华,甜蜜蜜,罗马假日,爱在黎明破晓前,堕落天使,阿飞正传,2046,天使爱美丽,春光乍泄,东邪西毒
115,寄生虫 기생충,奉俊,宋康昊,李善均,曹汝贞,剧情,unknown,unknown,韩国,韩语,2019,猫鼠游戏,调音师,利刃出鞘,三块广告牌,大佛普拉斯,误杀,看不见的客人,杀人回忆,驴得水,心迷宫
116,你看起来好像很好吃 おまえうまそうだな,藤森雅,山口胜平,爱河里花子,加藤清史郎,剧情,动画,儿童,日本,日语,2010,天空之城,幽灵公主,风之谷,哈尔的移动城堡,大闹天宫,魔女宅急便,猫的报恩,夏日大作战,怪兽电力公司,神偷奶爸
117,绿里奇迹 The Green Mile,弗兰克·德拉邦,汤姆·汉克斯,大卫·摩斯,迈克·克拉克·邓肯,剧情,悬疑,犯罪,美国,英语,1999,加勒比海盗,哈利·波特与密室,大鱼,指环王1：护戒使者,霍比特人1：意外之旅,少年派的奇幻漂流,致命魔术,本杰明·巴顿奇事,倩女幽魂,青蛇
118,七宗罪 Se7en,大卫·芬,摩根·弗里曼,布拉德·皮特,凯文·史派西,剧情,悬疑,惊悚,美国,英语,1995,记忆碎片,禁闭岛,沉默的羔羊,致命ID,看不见的客人,杀人回忆,搏击俱乐部,非常嫌疑犯,恐怖游轮,猫鼠游戏
119,断背山 Brokeback Mountain,李,希斯·莱杰,杰克·吉伦哈尔,米歇尔·威廉姆斯,剧情,爱情,同性,美国,英语,2005,春光乍泄,蓝宇,喜宴,请以你的名字呼唤我,罗马假日,爱在黎明破晓前,泰坦尼克号,恋恋笔记本,重庆森林,霸王别姬
120,模仿游戏 The Imitation Game,莫滕·泰杜,本尼迪克特·康伯巴奇,凯拉·奈特莉,马修·古迪,剧情,同性,传记,英国,英语,2014,至暗时刻,血战钢锯岭,敦刻尔克,1917,拯救大兵瑞恩,穿条纹睡衣的男孩,钢琴家,社交网络,波斯语课,辛德勒的名单
121,牧马人,谢,朱时茂,丛珊,刘琼,剧情,爱情,unknown,中国大陆,国语,1982,天云山传奇,芙蓉镇,罗马假日,人生,老井,甜蜜蜜,泰坦尼克号,倩女幽魂,小城之春,情书
122,大鱼 Big Fish,蒂姆·波,伊万·麦克格雷格,阿尔伯特·芬尼,比利·克鲁德普,剧情,家庭,奇幻,美国,英语,2003,查理和巧克力工厂,加勒比海盗,哈利·波特与魔法石,指环王1：护戒使者,少年派的奇幻漂流,饮食男女,雨人,天空之城,驯龙高手,幽灵公主
123,幸福终点站 The Terminal,史蒂文·斯皮尔伯,汤姆·汉克斯,凯瑟琳·泽塔-琼斯,斯坦利·图齐,剧情,喜剧,爱情,美国,英语,2004,唐伯虎点秋香,喜剧之王,九品芝麻官,大话西游之月光宝盒,射雕英雄传之东成西就,罗马假日,三傻大闹宝莱坞,功夫,真爱至上,恋恋笔记本
124,我爱你 그대를 사랑합니다,秋昌,宋在浩,李顺载,尹秀晶,剧情,爱情,unknown,韩国,韩语,2011,恋恋笔记本,爱在日落黄昏时,甜蜜蜜,泰坦尼克号,假如爱有天意,真爱至上,傲慢与偏见,时空恋旅人,剪刀手爱德华,天使爱美丽
125,达拉斯买家俱乐部 Dallas Buyers Club,让-马克·瓦,马修·麦康纳,詹妮弗·加纳,杰瑞德·莱托,剧情,同性,传记,美国,英语,2013,极速风流,社交网络,飞行家,国王的演讲,美丽心灵,模仿游戏,为奴十二年,斯图尔特：倒带人生,波西米亚狂想曲,万物理论
126,荒蛮故事 Relatos salvajes,达米安·斯兹弗,达里奥·格兰迪内蒂,玛丽娅·玛努尔,莫妮卡·比利亚,剧情,喜剧,犯罪,阿根廷,西班牙语,2014,疯狂的石头,两杆大烟枪,大佛普拉斯,布达佩斯大饭店,低俗小说,让子弹飞,巴斯特·斯克鲁格斯的歌谣,驴得水,杰出公民,被解救的姜戈
127,枪火 鎗火,杜琪,吴镇宇,任达华,黄秋生,剧情,动作,犯罪,中国香港,国语,1999,黑社会,放·逐,暗花,黑金,机动部队,无间道2,英雄本色,跛豪,美国往事,教父2
128,房间 Room,伦尼·阿伯拉罕,布丽·拉尔森,雅各布·特伦布莱,肖恩·布里吉格斯,剧情,家庭,unknown,爱尔兰,英语,2015,饮食男女,步履不停,海边的曼彻斯特,小偷家族,雨人,一次别离,婚姻故事,海街日记,寻梦环游记,猫鼠游戏
129,东邪西毒：终极版 東邪西毒終極版,王家,张国荣,林青霞,梁朝伟,剧情,动作,爱情,中国香港,国语,2008,东邪西毒,花样年华,重庆森林,胭脂扣,2046,堕落天使,阿飞正传,甜蜜蜜,金枝玉叶,倩女幽魂2：人间道
130,赛德克·巴莱 賽德克·巴萊,魏德,林庆台,马志翔,安藤政信,剧情,历史,战争,中国台湾,国语,2012,赛德克·巴莱(下)：彩虹桥,勇敢的心,兵临城下,拯救大兵瑞恩,黑鹰坠落,集结号,角斗士,1917,卢旺达饭店,敦刻尔克
131,天使爱美丽 Le fabuleux destin d'Amélie Poulain,让-皮埃尔·热,奥黛丽·塔图,马修·卡索维茨,吕菲斯,剧情,喜剧,爱情,法国,法语,2001,罗马假日,重庆森林,爱在黎明破晓前,花样年华,两小无猜,甜蜜蜜,恋恋笔记本,傲慢与偏见,泰坦尼克号,真爱至上
132,心迷宫,忻钰,霍卫民,王笑天,罗芸,剧情,悬疑,犯罪,中国大陆,国语,2014,看不见的客人,暴裂无声,控方证人,杀人回忆,记忆碎片,利刃出鞘,恐怖直播,禁闭岛,追随,网络谜踪
133,罗生门 羅生門,黑泽,三船敏郎,京町子,森雅之,剧情,悬疑,犯罪,日本,日语,1950,控方证人,记忆碎片,后窗,穆赫兰道,惊魂记,追随,禁闭岛,西北偏北,十二怒汉,杀人回忆
134,无间道2 無間道II,刘伟,陈冠希,余文乐,曾志伟,剧情,惊悚,犯罪,中国香港,国语,2003,无间道3：终极无间,英雄本色,黑社会,暗战,枪火,教父3,门徒,新世界,新警察故事,猫鼠游戏
135,赛德克·巴莱(上)：太阳旗 賽德克·巴萊(上)太陽旗,魏德,林庆台,游大庆,马志翔,剧情,历史,战争,中国台湾,国语,2011,赛德克·巴莱(下)：彩虹桥,兵临城下,集结号,黑鹰坠落,勇敢的心,拯救大兵瑞恩,天国王朝,1917,卢旺达饭店,帝国的毁灭
136,小偷家族 万引き家族,是枝裕,中川雅也,安藤樱,松冈茉优,剧情,家庭,犯罪,日本,日语,2018,步履不停,饮食男女,如父如子,海街日记,比海更深,82年生的金智英,海边的曼彻斯特,婚姻故事,寻梦环游记,阳光普照
137,血战钢锯岭 Hacksaw Ridge,梅尔·吉布,安德鲁·加菲尔德,萨姆·沃辛顿,文斯·沃恩,剧情,传记,历史,澳大利亚,英语,2016,拯救大兵瑞恩,敦刻尔克,1917,黑鹰坠落,至暗时刻,穿条纹睡衣的男孩,辛德勒的名单,兵临城下,钢琴家,决战中途岛
138,千钧一发 Gattaca,安德鲁·尼科,伊桑·霍克,乌玛·瑟曼,裘德·洛,剧情,科幻,惊悚,美国,英语,1997,这个男人来自地球,超时空接触,黑客帝国3：矩阵革命,2001太空漫游,月球,十二猴子,回到未来,源代码,第九区,异次元骇客
139,控方证人 Witness for the Prosecution,艾伦·吉布,拉尔夫·理查德森,黛博拉·蔻儿,博·布里奇斯,剧情,悬疑,犯罪,美国,英语,1982,控方证人,东方快车谋杀案,尼罗河上的惨案,十二怒汉（电视版）,看不见的客人,记忆碎片,电话谋杀案,禁闭岛,非常嫌疑犯,利刃出鞘
140,恐怖直播 더 테러 라이브,金秉,河正宇,李璟荣,全慧珍,剧情,悬疑,犯罪,韩国,韩语,2013,杀人回忆,看不见的客人,猫鼠游戏,记忆碎片,七宗罪,控方证人,追击者,致命ID,禁闭岛,心迷宫
141,记忆碎片 Memento,克里斯托弗·诺,盖·皮尔斯,凯瑞-安·莫斯,乔·潘托里亚诺,剧情,悬疑,惊悚,美国,英语,2000,禁闭岛,致命魔术,穆赫兰道,恐怖游轮,非常嫌疑犯,追随,看不见的客人,七宗罪,蝴蝶效应,控方证人
142,爆裂鼓手 Whiplash,达米恩·查泽,迈尔斯·特勒,J·K·西蒙斯,保罗·雷瑟,剧情,音乐,unknown,美国,英语,2014,海上钢琴师,百万美元宝贝,波西米亚狂想曲,海盗电台,醉乡民谣,再次出发之纽约遇见你,放牛班的春天,荒岛余生,心灵捕手,肖申克的救赎
143,爱尔兰人 The Irishman,马丁·斯科塞,罗伯特·德尼罗,阿尔·帕西诺,乔·佩西,剧情,传记,犯罪,美国,英语,2019,好家伙,美国往事,教父3,猫鼠游戏,绅士们,极速车王,新世界,黑社会,华尔街之狼,赌城风云
144,勇士 Warrior,加文·欧康,汤姆·哈迪,乔尔·埃哲顿,尼克·诺特,剧情,家庭,运动,美国,英语,2011,勇闯夺命岛,飓风营救,百万美元宝贝,洛奇,谍影重重3,铁拳男人,铁甲钢拳,光荣之路,雨人,斗士
145,人工智能 Artificial Intelligence: AI,史蒂文·斯皮尔伯,海利·乔·奥斯蒙,弗兰西丝·奥康纳,山姆·洛巴兹,剧情,科幻,unknown,美国,英语,2001,E.T.外星人,这个男人来自地球,黑客帝国3：矩阵革命,2001太空漫游,第九区,阿凡达,终结者2：审判日,我，机器人,回到未来,源代码
146,大独裁者 The Great Dictator,查理·卓别,查理·卓别林,宝莲·高黛,杰克·奥克,剧情,喜剧,战争,美国,英语,1940,淘金记,寻子遇仙记,马戏团,城市之光,摩登时代,从军记,虎口脱险,福尔摩斯二世,将军号,热情如火
147,我们俩,马俪,宫哲,金雅琴,张淑芳,剧情,unknown,unknown,中国大陆,国语,2005,推手,过年,洗澡,饮食男女,万箭穿心,我们天上见,一一,那山那人那狗,世界上最疼我的那个人去了,东京物语
148,悲情城市,侯孝,梁朝伟,辛树芬,陈松勇,剧情,历史,unknown,中国台湾,国语,1989,海上花,乡愁,一一,永恒和一日,雾中风景,三峡好人,小武,站台,蓝白红三部曲之蓝,独立时代
149,血钻 Blood Diamond,爱德华·兹威,莱昂纳多·迪卡普里奥,杰曼·翰苏,詹妮弗·康纳利,剧情,惊悚,冒险,美国,英语,2006,猫鼠游戏,战争之王,勇闯夺命岛,黑鹰坠落,变脸,拯救大兵瑞恩,谍影重重2,兵临城下,蝙蝠侠：黑暗骑士,七宗罪
150,爱·回家 집으로...,李廷,金艺芬,俞承豪,童孝熙,剧情,家庭,unknown,韩国,韩语,2002,东京物语,饮食男女,步履不停,一次别离,雨人,岁月神偷,我的父亲，我的儿子,世上最美的离别,我是山姆,结婚礼服
151,天堂回信,王君,石晨,李丁,肖雄,剧情,儿童,unknown,中国大陆,国语,1992,过年,饮食男女,东京物语,孙子从美国来,步履不停,那山那人那狗,万箭穿心,我是山姆,岁月神偷,海蒂和爷爷
152,比海更深 海よりもまだ深く,是枝裕,阿部宽,真木阳子,小林聪美,剧情,家庭,unknown,日本,日语,2016,步履不停,如父如子,海街日记,东京物语,奇迹,饮食男女,一一,小偷家族,海边的曼彻斯特,困在时间里的父亲
153,悲惨世界 Les Misérables,汤姆·霍,休·杰克曼,罗素·克劳,安妮·海瑟薇,剧情,爱情,歌舞,英国,英语,2012,傲慢与偏见,海上钢琴师,爱乐之城,理智与情感,再次出发之纽约遇见你,歌剧魅影,爱在黎明破晓前,雾都孤儿,安娜·卡列尼娜,午夜巴黎
154,梦之安魂曲 Requiem for a Dream,达伦·阿伦诺夫斯,艾伦·伯斯汀,杰瑞德·莱托,詹妮弗·康纳利,剧情,unknown,unknown,美国,英语,2000,猜火车,末路狂花,老无所依,美国X档案,香水,逍遥骑士,死者田园祭,杀人回忆,七宗罪,非常嫌疑犯
155,东邪西毒 東邪西毒,王家,张国荣,林青霞,梁朝伟,剧情,动作,爱情,中国香港,国语,1994,重庆森林,花样年华,东邪西毒：终极版,阿飞正传,新龙门客栈,甜蜜蜜,罗马假日,胭脂扣,倩女幽魂,卧虎藏龙
156,奇迹男孩 Wonder,斯蒂芬·卓博斯,雅各布·特伦布莱,朱莉娅·罗伯茨,伊扎贝拉·维多维奇,剧情,家庭,儿童,美国,英语,2017,摔跤吧！爸爸,当幸福来敲门,寻梦环游记,饮食男女,小偷家族,82年生的金智英,天才少女,肖申克的救赎,阿甘正传,海蒂和爷爷
157,英雄本色,吴宇,周润发,狄龙,张国荣,剧情,动作,犯罪,中国香港,国语,1986,英雄本色2,无间道,纵横四海,枪火,喋血双雄,教父3,暗战,美国往事,谍影重重3,变脸
158,弱点 The Blind Side,约翰·李·汉考,桑德拉·布洛克,蒂姆·麦格罗,昆东·亚伦,剧情,家庭,传记,美国,英语,2009,当幸福来敲门,光荣之路,百万美元宝贝,追梦赤子心,摔跤吧！爸爸,荒岛余生,雨人,叫我第一名,卡特教练,国王的演讲
159,恋恋笔记本 The Notebook,尼克·卡萨维,瑞恩·高斯林,瑞秋·麦克亚当斯,吉娜·罗兰兹,剧情,爱情,unknown,美国,英语,2004,罗马假日,爱在黎明破晓前,真爱至上,泰坦尼克号,傲慢与偏见,两小无猜,甜蜜蜜,一天,重庆森林,爱乐之城
160,波西米亚狂想曲 Bohemian Rhapsody,布莱恩·辛,拉米·马雷克,本·哈迪,约瑟夫·梅泽罗,剧情,同性,音乐,英国,英语,2018,极速车王,海上钢琴师,倒数时刻,社交网络,醉乡民谣,马戏之王,末代皇帝,达拉斯买家俱乐部,汉密尔顿,爆裂鼓手
161,赛德克·巴莱(下)：彩虹桥 賽德克·巴萊(下)彩虹橋,魏德,马志翔,徐若瑄 Vivian Hsu,温岚,剧情,历史,战争,中国台湾,国语,2011,赛德克·巴莱(上)：太阳旗,兵临城下,集结号,黑鹰坠落,勇敢的心,拯救大兵瑞恩,天国王朝,1917,硫磺岛的来信,角斗士
162,攻壳机动队2：无罪 攻殻機動隊2 イノセンス,押井,田中敦子,大塚明夫,山寺宏一,剧情,科幻,动画,日本,日语,2004,攻壳机动队,回忆三部曲,阿基拉,星际牛仔：天国之门,福音战士新剧场版：序,新世纪福音战士剧场版：Air/...,人狼,空中杀手,黑客帝国动画版,千年女优
163,横道世之介,冲田修,高良健吾,吉高由里子,池松壮亮,剧情,爱情,unknown,日本,日语,2013,花束般的恋爱,爱在黎明破晓前,偶然与想象,那年夏天，宁静的海,重庆森林,春天情书,甜蜜蜜,爱乐之城,情书,花样年华
164,朗读者 The Reader,史蒂芬·戴德,凯特·温丝莱特,大卫·克劳斯,拉尔夫·费因斯,剧情,爱情,unknown,美国,英语,2008,罗马假日,爱在日落黄昏时,恋恋笔记本,甜蜜蜜,英国病人,重庆森林,花样年华,乱世佳人,天使爱美丽,泰坦尼克号
165,变脸,吴天,朱旭,周任莹,赵志刚,剧情,unknown,unknown,中国大陆,国语,1995,本命年,立春,三峡好人,一一,小武,百鸟朝凤,钢的琴,孩子王,大红灯笼高高挂,那山那人那狗
166,我们天上见,蒋雯,朱旭,姚君,朱一诺,剧情,家庭,unknown,中国大陆,国语,2009,推手,一一,洗澡,万箭穿心,饮食男女,立春,女人，四十,那山那人那狗,步履不停,岁月神偷
167,麦兜故事 麥兜故事,袁建,李晋纬,林海峰,吴君如,剧情,喜剧,动画,中国香港,国语,2001,麦兜，菠萝油王子,天空之城,幽灵公主,哪吒闹海,风之谷,大闹天宫,玩具总动员,哈尔的移动城堡,魔女宅急便,冰川时代
168,E.T.外星人 E.T. the Extra-Terrestrial,史蒂文·斯皮尔伯,亨利·托马斯,迪·沃伦斯,罗伯特·麦克纳夫顿,剧情,科幻,unknown,美国,英语,1982,这个男人来自地球,黑客帝国3：矩阵革命,终结者2：审判日,人工智能,侏罗纪公园,阿凡达,回到未来,第九区,2001太空漫游,变形金刚
169,影武者,黑泽,仲代达矢,山崎努,萩原健一,剧情,历史,战争,日本,日语,1980,乱,蜘蛛巢城,七武士,光荣之路,全金属外壳,伊万的童年,战国英豪,虎！虎！虎！,从海底出击,革命往事
170,家有喜事 家有囍事,高志,张国荣,周星驰,张曼玉,剧情,喜剧,爱情,中国香港,国语,1992,整蛊专家,逃学威龙,97家有喜事,食神,赌圣,鹿鼎记,审死官,国产凌凌漆,百变星君,赌侠
171,红高粱,张艺,巩俐,姜文,滕汝骏,剧情,爱情,历史,中国大陆,国语,1988,花样年华,重庆森林,甜蜜蜜,罗马假日,胭脂扣,苏州河,阿飞正传,我的父亲母亲,芙蓉镇,集结号
172,赌神 賭神,王,周润发,刘德华,王祖贤,剧情,喜剧,unknown,中国香港,国语,1989,赌侠,赌圣,逃学威龙,整蛊专家,赌神2,鹿鼎记,国产凌凌漆,九品芝麻官,食神,百变星君
173,笑傲江湖2：东方不败 笑傲江湖II東方不敗,程小,李连杰,林青霞,关之琳,剧情,爱情,武侠,中国香港,国语,1992,笑傲江湖,黄飞鸿,太极张三丰,倚天屠龙记之魔教教主,东方不败之风云再起,新龙门客栈,方世玉,精武英雄,卧虎藏龙,少林寺
174,莫里斯 Maurice,詹姆斯·伊沃,詹姆斯·维尔比,休·格兰特,鲁珀特·格雷夫斯,剧情,爱情,同性,英国,英语,1987,迷情站台,每分钟120击,上帝之国,同窗之爱,单身男子,蓝宇,燃烧女子的肖像,我自己的爱达荷,烈焰焚币,迷恋荷尔蒙
175,与狼共舞 Dances with Wolves,凯文·科斯特,凯文·科斯特纳,玛丽·麦克唐纳,格雷厄姆·格林,剧情,西部,冒险,美国,英语,1990,宾虚,勇敢的心,角斗士,天国王朝,阿拉伯的劳伦斯,西部往事,赛德克·巴莱,指环王3：王者无敌,末代皇帝,刺杀肯尼迪
176,多哥 Togo,埃里克松·科,威廉·达福,朱丽安妮·尼科尔森,克里斯托弗·赫耶达尔,剧情,冒险,unknown,美国,英语,2019,给我翅膀,野性的呼唤,南极大冒险,我在雨中等你,丛林赤子心,忠犬八公的故事,狮子王,流浪猫鲍勃,荒野猎人,狐狸与我
177,我在伊朗长大 Persepolis,文森特·帕兰,齐雅拉·马斯楚安尼,达尼埃尔·达里约,凯瑟琳·德纳芙,剧情,动画,传记,法国,法语,2007,疯狂约会美丽都,魔术师,凯尔经的秘密,恶童,幽灵公主,千年女优,天空之城,风之谷,东京教父,圣诞夜惊魂
178,蓝色大门 藍色大門,易智,陈柏霖,桂纶镁,梁又琳,剧情,爱情,同性,中国台湾,国语,2002,重庆森林,甜蜜蜜,花样年华,爱在黎明破晓前,罗马假日,两小无猜,志明与春娇,和莎莫的500天,春光乍泄,天使爱美丽
179,洞 Le trou,雅克·贝,马克·米歇尔,吉恩·凯乐蒂,菲利普·勒鲁瓦,剧情,惊悚,犯罪,法国,法语,1960,杀手,热天午后,独行杀手,电话谋杀案,骗中骗,追随,M就是凶手,洛城机密,双重赔偿,非常嫌疑犯
180,全金属外壳 Full Metal Jacket,斯坦利·库布里,马修·莫迪恩,亚当·鲍德温,文森特·多诺费奥,剧情,战争,unknown,英国,英语,1987,光荣之路,现代启示录,野战排,恐惧与欲望,兵临城下,伊万的童年,奇爱博士,巴里·林登,黑鹰坠落,拯救大兵瑞恩
181,黑水 Dark Waters,托德·海因,马克·鲁弗洛,安妮·海瑟薇,蒂姆·罗宾斯,剧情,unknown,unknown,美国,英语,2019,极速车王,华盛顿邮报,芝加哥七君子审判,教宗的承继,南山的部长们,理查德·朱维尔的哀歌,悲惨世界,猫鼠游戏,聚焦,爱尔兰人
182,烈日灼心,曹保,邓超,段奕宏,郭涛,剧情,悬疑,犯罪,中国大陆,国语,2015,误杀,追凶者也,看不见的客人,猫鼠游戏,全民目击,杀人回忆,解救吾先生,无双,催眠大师,心迷宫
183,莫扎特传 Amadeus,米洛斯·福尔,F·默里·亚伯拉罕,汤姆·休斯克,伊丽莎白·贝里奇,剧情,音乐,传记,美国,英语,1984,公民凯恩,甘地传,她比烟花寂寞,社交网络,飞行家,玫瑰人生,弗里达,闪亮的风采,波西米亚狂想曲,醉乡民谣
184,老无所依 No Country for Old Men,伊桑·科,汤米·李·琼斯,哈维尔·巴登,乔什·布洛林,剧情,惊悚,犯罪,美国,英语,2007,冰血暴,猫鼠游戏,沉默的羔羊,洛城机密,七宗罪,杀人回忆,非常嫌疑犯,落水狗,不可饶恕,闪灵
