肖申克的救赎 The Shawshank Redemption,阿甘正传,当幸福来敲门,贫民窟的百万富翁,荒岛余生,心灵捕手,国王的演讲,死亡诗社,美丽心灵,,
美丽人生 La vita è bella,辛德勒的名单,穿条纹睡衣的男孩,拯救大兵瑞恩,钢琴家,1917,血战钢锯岭,乱世佳人,敦刻尔克,波斯语课,罗马假日
辛德勒的名单 Schindler's List,拯救大兵瑞恩,穿条纹睡衣的男孩,钢琴家,血战钢锯岭,1917,敦刻尔克,美丽人生,卢旺达饭店,,
控方证人 Witness for the Prosecution,看不见的客人,控方证人,记忆碎片,禁闭岛,十二怒汉,致命魔术,利刃出鞘,,,
阿甘正传 Forrest Gump,肖申克的救赎,当幸福来敲门,贫民窟的百万富翁,荒岛余生,心灵捕手,国王的演讲,死亡诗社,美丽心灵,,
泰坦尼克号 Titanic,罗马假日,恋恋笔记本,爱在黎明破晓前,剪刀手爱德华,傲慢与偏见,怦然心动,乱世佳人,天使爱美丽,,
这个杀手不太冷 Léon,罗马假日,泰坦尼克号,恋恋笔记本,爱在黎明破晓前,剪刀手爱德华,猫鼠游戏,天使爱美丽,怦然心动,傲慢与偏见,
盗梦空间 Inception,致命魔术,蝴蝶效应,星际穿越,禁闭岛,记忆碎片,看不见的客人,,,,
星际穿越 Interstellar,盗梦空间,火星救援,X战警：逆转未来,,,,,,,
楚门的世界 The Truman Show,盗梦空间,星际穿越,,,,,,,,
忠犬八公的故事 Hachi: A Dog's Tale,一条狗的使命,南极大冒险,流浪猫鲍勃,多哥,狮子王,,,,,
十二怒汉 12 Angry Men,控方证人,记忆碎片,看不见的客人,禁闭岛,致命魔术,穆赫兰道,七宗罪,,,
海上钢琴师 La leggenda del pianista sull'oceano,放牛班的春天,音乐之声,波西米亚狂想曲,爆裂鼓手,爱乐之城,海盗电台,八月迷情,,,
末代皇帝 The Last Emperor,为奴十二年,公民凯恩,至暗时刻,国王的演讲,飞行家,模仿游戏,社交网络,美丽心灵,波西米亚狂想曲,
放牛班的春天 Les choristes,海上钢琴师,音乐之声,爆裂鼓手,肖申克的救赎,阿甘正传,波西米亚狂想曲,当幸福来敲门,,,
触不可及 Intouchables,幸福终点站,,,,,,,,,
教父 The Godfather,教父2,美国往事,猫鼠游戏,低俗小说,上帝之城,两杆大烟枪,,,,
指环王3：王者无敌 The Lord of the Rings: The Return of the King,指环王2：双塔奇兵,勇敢的心,少年派的奇幻漂流,大鱼,拯救大兵瑞恩,角斗士,,,,
乱世佳人 Gone with the Wind,罗马假日,魂断蓝桥,卡萨布兰卡,傲慢与偏见,泰坦尼克号,爱在黎明破晓前,恋恋笔记本,,,
钢琴家 The Pianist,拯救大兵瑞恩,穿条纹睡衣的男孩,辛德勒的名单,1917,血战钢锯岭,敦刻尔克,波斯语课,战争之王,,
海蒂和爷爷 Heidi,我是山姆,普罗旺斯的夏天,海边的曼彻斯特,天才少女,,,,,,
教父2 The Godfather: Part II,教父3,美国往事,猫鼠游戏,低俗小说,爱尔兰人,上帝之城,,,,
当幸福来敲门 The Pursuit of Happyness,阿甘正传,肖申克的救赎,贫民窟的百万富翁,荒岛余生,心灵捕手,国王的演讲,叫我第一名,,,
饮食男女 飲食男女,雨人,,,,,,,,,
蝙蝠侠：黑暗骑士 The Dark Knight,蝙蝠侠：黑暗骑士崛起,猫鼠游戏,盗梦空间,,,,,,,
指环王2：双塔奇兵 The Lord of the Rings: The Two Towers,少年派的奇幻漂流,勇敢的心,大鱼,角斗士,,,,,,
死亡诗社 Dead Poets Society,心灵捕手,肖申克的救赎,阿甘正传,当幸福来敲门,国王的演讲,百万美元宝贝,贫民窟的百万富翁,叫我第一名,,
天堂电影院 Nuovo Cinema Paradiso,罗马假日,爱在黎明破晓前,泰坦尼克号,天使爱美丽,乱世佳人,剪刀手爱德华,真爱至上,,,
摩登时代 Modern Times,城市之光,寻子遇仙记,大独裁者,,,,,,,
窃听风暴 Das Leben der Anderen,记忆碎片,控方证人,致命魔术,禁闭岛,看不见的客人,穆赫兰道,十二怒汉,蝴蝶效应,,
穿条纹睡衣的男孩 The Boy in the Striped Pajamas,拯救大兵瑞恩,钢琴家,辛德勒的名单,1917,血战钢锯岭,波斯语课,敦刻尔克,美丽人生,卢旺达饭店,
少年派的奇幻漂流 Life of Pi,大鱼,本杰明·巴顿奇事,白日梦想家,,,,,,,
美国往事 Once Upon a Time in America,教父2,好家伙,低俗小说,上帝之城,爱尔兰人,赌城风云,,,,
怦然心动 Flipped,罗马假日,泰坦尼克号,爱在黎明破晓前,恋恋笔记本,傲慢与偏见,天使爱美丽,爱乐之城,真爱至上,,
飞屋环游记 Up,,,,,,,,,,
何以为家 كفرناحوم,海蒂和爷爷,海边的曼彻斯特,我是山姆,,,,,,,
猫鼠游戏 Catch Me If You Can,华尔街之狼,七宗罪,血钻,小丑,沉默的羔羊,蝙蝠侠：黑暗骑士,教父,,,
罗马假日 Roman Holiday,泰坦尼克号,魂断蓝桥,爱在黎明破晓前,乱世佳人,恋恋笔记本,天使爱美丽,傲慢与偏见,,,
闻香识女人 Scent of a Woman,罗马假日,爱在黎明破晓前,泰坦尼克号,恋恋笔记本,贫民窟的百万富翁,乱世佳人,傲慢与偏见,天使爱美丽,,
指环王1：护戒使者 The Lord of the Rings: The Fellowship of the Ring,指环王2：双塔奇兵,少年派的奇幻漂流,勇敢的心,大鱼,角斗士,,,,,
美丽心灵 A Beautiful Mind,国王的演讲,社交网络,飞行家,罗马假日,贫民窟的百万富翁,达拉斯买家俱乐部,末代皇帝,万物理论,极速风流,爱在黎明破晓前
拯救大兵瑞恩 Saving Private Ryan,辛德勒的名单,血战钢锯岭,钢琴家,1917,穿条纹睡衣的男孩,战争之王,敦刻尔克,,,
音乐之声 The Sound of Music,罗马假日,海上钢琴师,爱乐之城,魂断蓝桥,泰坦尼克号,爱在黎明破晓前,恋恋笔记本,乱世佳人,傲慢与偏见,
"两杆大烟枪 Lock, Stock and Two Smoking Barrels",低俗小说,摩登时代,荒蛮故事,布达佩斯大饭店,被解救的姜戈,,,,,
飞越疯人院 One Flew Over the Cuckoo's Nest,两杆大烟枪,低俗小说,布达佩斯大饭店,荒蛮故事,无耻混蛋,被解救的姜戈,,,,
本杰明·巴顿奇事 The Curious Case of Benjamin Button,罗马假日,爱在黎明破晓前,恋恋笔记本,泰坦尼克号,天使爱美丽,傲慢与偏见,爱乐之城,真爱至上,,
城市之光 City Lights,摩登时代,寻子遇仙记,大独裁者,,,,,,,
搏击俱乐部 Fight Club,记忆碎片,七宗罪,禁闭岛,致命魔术,控方证人,看不见的客人,穆赫兰道,沉默的羔羊,,
完美的世界 A Perfect World,猫鼠游戏,末路狂花,血钻,七宗罪,上帝之城,,,,,
喜宴 囍宴,断背山,燃烧女子的肖像,每分钟120击,请以你的名字呼唤我,莫里斯,,,,,
超脱 Detachment,布达佩斯大饭店,爱在黎明破晓前,海上钢琴师,天使爱美丽,海边的曼彻斯特,,,,,
绿皮书 Green Book,海上钢琴师,波西米亚狂想曲,,,,,,,,
教父3 The Godfather: Part III,教父2,美国往事,猫鼠游戏,爱尔兰人,上帝之城,低俗小说,,,,
我是山姆 I Am Sam,雨人,海蒂和爷爷,海边的曼彻斯特,大鱼,当幸福来敲门,,,,,
西西里的美丽传说 Malèna,罗马假日,爱在黎明破晓前,泰坦尼克号,恋恋笔记本,天使爱美丽,傲慢与偏见,,,,
禁闭岛 Shutter Island,记忆碎片,恐怖游轮,致命ID,看不见的客人,蝴蝶效应,七宗罪,穆赫兰道,第六感,控方证人,沉默的羔羊
蝴蝶效应 The Butterfly Effect,禁闭岛,致命魔术,盗梦空间,记忆碎片,恐怖游轮,看不见的客人,穆赫兰道,七宗罪,,
布达佩斯大饭店 The Grand Budapest Hotel,两杆大烟枪,荒蛮故事,低俗小说,,,,,,,
沉默的羔羊 The Silence of the Lambs,七宗罪,致命ID,恐怖游轮,禁闭岛,记忆碎片,第六感,,,,
致命魔术 The Prestige,记忆碎片,禁闭岛,盗梦空间,蝴蝶效应,看不见的客人,控方证人,穆赫兰道,致命ID,利刃出鞘,
低俗小说 Pulp Fiction,两杆大烟枪,被解救的姜戈,无耻混蛋,美国往事,教父,荒蛮故事,八恶人,,,
上帝之城 Cidade de Deus,美国往事,教父3,猫鼠游戏,搏击俱乐部,好家伙,低俗小说,发条橙,出租车司机,,
请以你的名字呼唤我 Call Me by Your Name,断背山,燃烧女子的肖像,莫里斯,卡罗尔,每分钟120击,,,,,
心灵捕手 Good Will Hunting,荒岛余生,阿甘正传,肖申克的救赎,当幸福来敲门,百万美元宝贝,贫民窟的百万富翁,国王的演讲,死亡诗社,,
