控方证人,记忆碎片,禁闭岛,大卫·戈尔的一生,蝴蝶效应,,,,,,
断背山,,,,,,,,,,
本杰明·巴顿奇事 The Curious Case of Benjamin Button,罗马假日,爱在黎明破晓前,恋恋笔记本,泰坦尼克号,爱乐之城,,,,,
城市之光 City Lights,摩登时代,寻子遇仙记,大独裁者,,,,,,,
搏击俱乐部 Fight Club,记忆碎片,七宗罪,禁闭岛,控方证人,沉默的羔羊,,,,,
海边的曼彻斯特,,,,,,,,,,
完美的世界 A Perfect World,猫鼠游戏,末路狂花,血钻,七宗罪,,,,,,
忠犬八公的故事,丛林赤子心,一条狗的使命,南极大冒险,多哥,,,,,,
喜宴 囍宴,断背山,,,,,,,,,
超脱 Detachment,布达佩斯大饭店,爱在黎明破晓前,海边的曼彻斯特,,,,,,,
公民凯恩,极速车王,达拉斯买家俱乐部,美丽心灵,,,,,,,
绿皮书 Green Book,,,,,,,,,,
布达佩斯大饭店,爱在黎明破晓前,,,,,,,,,
布达佩斯大饭店,爱在黎明破晓前,,,,,,,,,
教父3 The Godfather: Part III,教父2,美国往事,猫鼠游戏,爱尔兰人,低俗小说,,,,,
爱在黎明破晓前,罗马假日,,,,,,,,,
罗马假日,爱在黎明破晓前,恋恋笔记本,泰坦尼克号,爱乐之城,,,,,,
我是山姆 I Am Sam,雨人,海边的曼彻斯特,大鱼,当幸福来敲门,,,,,,
西西里的美丽传说 Malèna,罗马假日,爱在黎明破晓前,泰坦尼克号,恋恋笔记本,,,,,,
禁闭岛 Shutter Island,记忆碎片,致命ID,蝴蝶效应,七宗罪,第六感,控方证人,沉默的羔羊,,,
罗马假日,爱在黎明破晓前,泰坦尼克号,,,,,,,,
蝴蝶效应 The Butterfly Effect,禁闭岛,盗梦空间,记忆碎片,七宗罪,,,,,,
布达佩斯大饭店 The Grand Budapest Hotel,低俗小说,,,,,,,,,
沉默的羔羊 The Silence of the Lambs,七宗罪,致命ID,禁闭岛,记忆碎片,第六感,,,,,
致命魔术 The Prestige,记忆碎片,禁闭岛,盗梦空间,蝴蝶效应,控方证人,致命ID,利刃出鞘,,,
低俗小说 Pulp Fiction,被解救的姜戈,美国往事,教父,八恶人,,,,,,
美国往事,教父3,猫鼠游戏,搏击俱乐部,好家伙,低俗小说,出租车司机,,,,
断背山,,,,,,,,,,
心灵捕手 Good Will Hunting,荒岛余生,阿甘正传,肖申克的救赎,当幸福来敲门,百万美元宝贝,死亡诗社,,,,
记忆碎片,七宗罪,禁闭岛,控方证人,致命ID,猫鼠游戏,沉默的羔羊,,,,
雨人,海边的曼彻斯特,,,,,,,,,
摩登时代,,,,,,,,,,
勇敢的心 Braveheart,拯救大兵瑞恩,角斗士,辛德勒的名单,指环王3：王者无敌,与狼共舞,,,,,
第六感 The Sixth Sense,禁闭岛,致命ID,记忆碎片,小岛惊魂,万能钥匙,沉默的羔羊,蝴蝶效应,,,
我是山姆,,,,,,,,,,
爱在日落黄昏时 Before Sunset,爱在黎明破晓前,罗马假日,恋恋笔记本,爱乐之城,,,,,,
猫鼠游戏,七宗罪,血钻,,,,,,,,
末路狂花,七宗罪,出租车司机,沉默的羔羊,三块广告牌,教父3,低俗小说,,,,
