九品芝麻官,喜剧之王,,,,,,,,,
辩护人 변호인,杀人回忆,熔炉,恐怖直播,追击者,黄海,新世界,素媛,,,
少年派的奇幻漂流 Life of Pi,,,,,,,,,,
枪火,黑社会,英雄本色,无间道,,,,,,,
饮食男女,东京物语,步履不停,摔跤吧！爸爸,岁月神偷,,,,,,
重庆森林,情书,,,,,,,,,
大闹天宫,,,,,,,,,,
高山下的花环,大决战之辽沈战役,上甘岭,集结号,决战之后,英雄儿女,,,,,
饮食男女,82年生的金智英,小偷家族,海街日记,阳光普照,摔跤吧！爸爸,,,,,
杀人回忆,熔炉,恐怖直播,,,,,,,,
重庆森林,甜蜜蜜,花样年华,,,,,,,,
重庆森林,甜蜜蜜,,,,,,,,,
七武士 七人の侍,影武者,乱,蜘蛛巢城,,,,,,,
一一,悲情城市,东京物语,花样年华,重庆森林,小武,步履不停,苏州河,独立时代,饮食男女,推手
集结号,,,,,,,,,,
让子弹飞,九品芝麻官,,,,,,,,,
让子弹飞,大佛普拉斯,鬼子来了,,,,,,,,
横空出世,我的1919,大明劫,大决战之辽沈战役,茶馆,决战之后,荆轲刺秦王,我和我的祖国,高山下的花环,,
我不是药神,让子弹飞,驴得水,无名之辈,大佛普拉斯,一出好戏,寄生虫,邪不压正,,,
让子弹飞,九品芝麻官,驴得水,喜剧之王,,,,,,,
摔跤吧！爸爸 Dangal,三傻大闹宝莱坞,饮食男女,,,,,,,,
芙蓉镇,牧马人,马路天使,甜蜜蜜,老井,花样年华,重庆森林,红高粱,小城之春,独立时代,恋恋风尘
杀人回忆,,,,,,,,,,
春光乍泄 春光乍洩,蓝宇,重庆森林,花样年华,喜宴,霸王别姬,阿飞正传,谁先爱上他的,甜蜜蜜,,
重庆森林,,,,,,,,,,
九品芝麻官,喜剧之王,,,,,,,,,
杀人回忆,,,,,,,,,,
无人知晓 誰も知らない,步履不停,如父如子,比海更深,东京物语,饮食男女,海街日记,小偷家族,奇迹,一一,
杀人回忆,熔炉,恐怖直播,可可西里,,,,,,,
忠犬八公物语 ハチ公物語,导盲犬小Q,,,,,,,,,
喜宴 囍宴,推手,饮食男女,春光乍泄,蓝宇,谁先爱上他的,,,,,
一一,重庆森林,花样年华,阿飞正传,霸王别姬,,,,,,
南海十三郎,阮玲玉,剃头匠,跛豪,岁月风云之上海皇帝,,,,,,
绿皮书 Green Book,九品芝麻官,喜剧之王,三傻大闹宝莱坞,,,,,,,
小森林 夏秋篇 リトル・フォレスト 夏・秋,小森林 冬春篇,一一,重庆森林,花样年华,海街日记,甜蜜蜜,,,,
小森林 冬春篇 リトル・フォレスト 冬・春,小森林 夏秋篇,一一,重庆森林,花样年华,海街日记,甜蜜蜜,,,,
英雄本色,无间道2,新世界,黑社会,,,,,,,
城南旧事,东京物语,一一,过年,推手,饮食男女,步履不停,那山那人那狗,三峡好人,海街日记,悲情城市
阳光灿烂的日子,重庆森林,花样年华,一一,甜蜜蜜,阿飞正传,太阳照常升起,东邪西毒,,,
情书 Love Letter,重庆森林,花样年华,甜蜜蜜,,,,,,,
饮食男女,岁月神偷,小偷家族,,,,,,,,
重庆森林,花样年华,甜蜜蜜,色，戒,,,,,,,
甜蜜蜜,花样年华,重庆森林,阿飞正传,情书,,,,,,
让子弹飞,驴得水,大佛普拉斯,一一,,,,,,,
杀人回忆,,,,,,,,,,
让子弹飞,,,,,,,,,,
春光乍泄,蓝宇,谁先爱上他的,喜宴,,,,,,,
三傻大闹宝莱坞,摔跤吧！爸爸,,,,,,,,,
杀人回忆 살인의 추억,恐怖直播,追击者,,,,,,,,
入殓师 おくりびと,一一,饮食男女,步履不停,海街日记,岁月神偷,小偷家族,小森林 夏秋篇,,,
菊次郎的夏天 菊次郎の夏,九品芝麻官,喜剧之王,一一,三傻大闹宝莱坞,,,,,,
7号房的礼物 7번방의 선물,饮食男女,82年生的金智英,小偷家族,岁月神偷,亲爱的,,,,,
重庆森林,花样年华,甜蜜蜜,,,,,,,,
可可西里,杀人回忆,熔炉,恐怖直播,无人区,牯岭街少年杀人事件,,,,,
萤火之森 蛍火の杜へ,侧耳倾听,大闹天宫,穿越时空的少女,秒速5厘米,,,,,,
牯岭街少年杀人事件 牯嶺街少年殺人事件,杀人回忆,心迷宫,,,,,,,,
重庆森林,,,,,,,,,,
侧耳倾听 耳をすませば,岁月的童话,起风了,大闹天宫,,,,,,,
新世界 신세계,黄海,与犯罪的战争：坏家伙的全盛时代,无间道2,局内人,黑社会,英雄本色,,,,
无间道(正序版),无间道3：终极无间,暗战,英雄本色,门徒,黑社会,新警察故事,窃听风云,黑金,五亿探长雷洛传1：雷老虎,
重庆森林,花样年华,甜蜜蜜,,,,,,,,
东京教父 東京ゴッドファーザーズ,千年女优,大闹天宫,,,,,,,,
喜剧之王 喜劇之王,九品芝麻官,,,,,,,,,
重庆森林 重慶森林,花样年华,甜蜜蜜,堕落天使,阿飞正传,2046,春光乍泄,东邪西毒,,,
寄生虫 기생충,大佛普拉斯,误杀,杀人回忆,驴得水,心迷宫,,,,,
你看起来好像很好吃 おまえうまそうだな,大闹天宫,,,,,,,,,
青蛇,,,,,,,,,,
杀人回忆,,,,,,,,,,
春光乍泄,蓝宇,喜宴,重庆森林,霸王别姬,,,,,,
牧马人,天云山传奇,芙蓉镇,人生,老井,甜蜜蜜,小城之春,情书,,,
饮食男女,,,,,,,,,,
