黑社会2：以和为贵 黑社會以和為貴,黑社会,枪火,黑金,暗花,跛豪,机动部队,五亿探长雷洛传1：雷老虎,江湖,,
机动部队 PTU,黑社会,非常突然,暗战,枪火,暗花,大事件,无间道2,黑金,,
天下无贼,九品芝麻官,手机,,,,,,,,
李米的猜想,如果·爱,重庆森林,苏州河,花样年华,甜蜜蜜,胭脂扣,2046,堕落天使,志明与春娇,
喋血街头 喋血街頭,喋血双雄,辣手神探,英雄本色2,枪火,黑金,黑社会,给爸爸的信,监狱风云2：逃犯,,
狗咬狗,门徒,暗战,监狱风云,杀破狼,新警察故事,机动部队,毒战,黑社会2：以和为贵,,
无双 無雙,误杀,烈日灼心,湄公河行动,暴裂无声,,,,,,
湄公河行动,解救吾先生,无双,误杀,烈日灼心,,,,,,
香港制造 香港製造,去年烟花特别多,细路祥,榴莲飘飘,香港有个荷里活,海上花,悲情城市,本命年,小武,一一,三峡好人
喊·山,喊山,李米的猜想,百鸟朝凤,推拿,白日焰火,追凶者也,红高粱,,,
门徒 門徒,窃听风云,毒战,扫毒,暗战,黑社会,解救吾先生,无间道3：终极无间,新警察故事,,
给爸爸的信 給爸爸的信,中南海保镖,精武英雄,新少林五祖,黄飞鸿之二：男儿当自强,,,,,,
追凶者也,烈日灼心,误杀,暴裂无声,天下无贼,心迷宫,解救吾先生,,,,
奇迹 奇蹟,,,,,,,,,,
新警察故事,杀破狼,精武英雄,叶问,门徒,,,,,,
旺角卡门 旺角卡門,天若有情,堕落天使,2046,重庆森林,花样年华,甜蜜蜜,胭脂扣,黑社会,秋天的童话,
非常突然,机动部队,暗战,高度戒备,野兽刑警,大事件,人民英雄,,,,
五亿探长雷洛传1：雷老虎 五億探長雷洛傳：雷老虎,五亿探长雷洛传2：父子情仇,跛豪,黑金,黑社会,岁月风云之上海皇帝,古惑仔2之猛龙过江,江湖,97古惑仔战无不胜,上海皇帝之雄霸天下,
寻枪,白日焰火,追凶者也,心迷宫,,,,,,,
黑金,黑社会,跛豪,五亿探长雷洛传1：雷老虎,枪火,江湖,暗花,,,,
学校风云 學校風雲,黑社会,跛豪,龙虎风云,黑金,人民英雄,监狱风云2：逃犯,岁月风云之上海皇帝,喋血街头,,
监狱风云2：逃犯 監獄風雲II逃犯,监狱风云,给爸爸的信,英雄本色2,喋血双雄,龙虎风云,精武英雄,,,,
解救吾先生,门徒,湄公河行动,烈日灼心,追凶者也,无双,毒战,寒战,全民目击,无间道,
辣手神探,喋血双雄,龙虎风云,给爸爸的信,英雄本色2,监狱风云2：逃犯,侠盗高飞,精武英雄,重案组,,
艋舺,黑社会,枪火,新宿事件,97古惑仔战无不胜,黑金,无间道2,,,,
边境杀手 Sicario,,,,,,,,,,
白日焰火,南方车站的聚会,烈日灼心,追凶者也,全民目击,暴裂无声,心迷宫,,,,
扫毒 掃毒,门徒,毒战,窃听风云,寒战2,杀破狼,湄公河行动,新警察故事,使徒行者,线人,
踏血寻梅 踏血尋梅,门徒,追凶者也,白日焰火,烈日灼心,血观音,心迷宫,暴裂无声,,,
岁月风云之上海皇帝 歲月風雲之上海皇帝,上海皇帝之雄霸天下,跛豪,四大家族之龙虎兄弟,五亿探长雷洛传1：雷老虎,黑金,黑社会,江湖情,,,
