,genre0,genre1,director0,ReleaseDate,region0
53,剧情,战争,萨姆·门德,2019,美国
54,喜剧,动画,尼克·帕,1989,英国
55,纪录片,短片,路易斯·卢米埃,1896,法国
56,动画,短片,拉夫·埃格尔斯,2000,美国
57,爱情,科幻,Bruce Brani,unknown,美国
58,剧情,动画,王树,1958,中国大陆
59,剧情,爱情,乔纳·马科维,2008,美国
60,纪录片,短片,路易斯·卢米埃,1896,法国
61,喜剧,动画,嘉里·瑞德斯托,2007,美国
62,动画,短片,Michael Reicher,2008,德国
63,纪录片,传记,Daniel Gelle,2011,美国
64,喜剧,动画,王柏,unknown,中国大陆
65,剧情,短片,克里斯托弗·迪,2016,匈牙利
66,动画,奇幻,宫崎,1984,日本
67,剧情,短片,本杰明·克利,2015,英国
68,喜剧,短片,爱德华·克莱,1920,美国
69,动画,短片,拉夫·埃格尔斯,2000,美国
70,喜剧,动画,马克∙安德鲁,2005,美国
71,喜剧,爱情,莎伦·马奎,2001,英国
72,短片,unknown,梅雅·黛,unknown,美国
73,动画,短片,徐景,1980,中国大陆
74,短片,家庭,Laurent Fauchèr,2010,瑞士
75,喜剧,动画,凯尔·巴尔,2010,美国
76,喜剧,动画,克里斯汀·李斯,2019,美国
77,动画,短片,彭擎,2017,中国大陆
78,喜剧,动画,王柏,unknown,中国大陆
79,喜剧,动画,马克∙安德鲁,2005,美国
80,纪录片,unknown,陈晓,1994,中国大陆
81,纪录片,音乐,unknown,2005,美国
82,剧情,短片,Erik L. Barne,2014,美国
83,动画,短片,刘蕙,1982,中国大陆
84,喜剧,动画,王柏,unknown,中国大陆
85,科幻,动画,森本晃,1995,日本
86,动画,短片,埃里康·卡萨罗,2011,美国
87,喜剧,动画,马克∙安德鲁,2005,美国
88,动画,短片,丹尼尔·克劳德·坎波,2016,美国
89,动画,短片,托默克·巴金斯,2004,波兰
90,喜剧,动画,Doug Sweetlan,2008,美国
91,剧情,动画,巴里·库,1998,美国
92,动画,短片,丹尼尔·克劳德·坎波,2016,美国
93,动画,短片,今,unknown,日本
94,剧情,动画,安德鲁·鲁赫,2010,澳大利亚
95,动画,短片,康斯坦汀·布朗,2014,俄罗斯
96,短片,同性,Nguyễn Trần Trung Quâ,unknown,越南 Vietnam
97,动画,短片,彭擎,2018,中国大陆
98,喜剧,动画,王柏,unknown,中国大陆
99,动画,短片,阎善,1980,中国大陆
100,喜剧,短片,巴斯特·基,1921,美国
101,动画,短片,井上直久 (Naohisa Inoue,2007,日本
102,动画,短片,帕特里克·奥斯,2014,美国
103,动画,unknown,森田侑,2018,日本
104,动画,短片,尤,1982,中国大陆
105,喜剧,动画,尤金·法德仁科,unknown,加拿大
106,动画,短片,桑杰·帕特,2015,美国
107,喜剧,动画,王柏,unknown,中国大陆
108,喜剧,动画,胡雄,1983,中国大陆
109,剧情,unknown,程,unknown,中国大陆
110,动画,短片,Neil Coslet,2003,英国
111,喜剧,动画,凯尔·巴尔,2010,美国
112,爱情,纪录片,Nick Brand,1997,美国
113,动画,短片,unknown,2018,美国
114,动画,短片,曹润,2015,中国大陆
115,动画,短片,Géza M. Tót,2005,匈牙利
116,纪录片,短片,埃德沃德·迈布里,1878,美国
117,剧情,动画,菲利普·亨,2008,英国
118,喜剧,动画,卡洛斯·沙尔丹,2002,美国
119,动画,短片,Elise Garcett,2003,法国
120,动画,短片,曹润,2015,中国大陆
121,喜剧,动画,康斯坦汀·布朗,1999,法国
122,喜剧,动画,约瑟夫·巴伯,1952,美国
123,喜剧,动画,胡雄,1983,中国大陆
124,动画,短片,周坚,2009,中国大陆
125,爱情,动画,萨施卡·昂塞尔,2013,美国
126,纪录片,unknown,杨力州,unknown,中国台湾
127,喜剧,动画,罗伯特·麦金,1951,美国
128,动作,科幻,大友克,1988,日本
129,动画,短片,玛德琳·莎拉,2020,美国
130,动画,短片,万古,1959,中国大陆
131,动画,短片,埃里康·卡萨罗,2011,美国
132,动画,短片,彭擎,2018,中国大陆
133,动画,短片,靳,1955,中国大陆
134,奇幻,unknown,李,2019,中国大陆
135,动画,短片,泰迪·牛,2010,美国
136,喜剧,动画,法布里斯·朱伯,2013,美国
137,喜剧,短片,查理·卓别,1915,美国
138,动画,短片,瑞安·杰里米·伍德沃,2010,美国
139,剧情,短片,尼尔斯·布尔贡,2017,荷兰
140,剧情,爱情,斯蒂芬·拉坎,2013,德国
141,纪录片,短片,埃德沃德·迈布里,1878,美国
142,动画,短片,John Puglis,2010,美国
143,动画,短片,大森贵,2017,日本
