,genre0,genre1,director0,ReleaseDate,region0
55,剧情,爱情,森田芳,1996,日本
56,剧情,喜剧,比利·怀尔,1974,美国
57,剧情,爱情,王家,1990,中国香港
58,剧情,爱情,陈可,1996,中国香港
59,剧情,爱情,王家,1994,中国香港
60,剧情,传记,汤姆·霍,2010,英国
61,剧情,爱情,安东尼·明格,1996,美国
62,剧情,爱情,陈可,1996,中国香港
63,剧情,爱情,安东尼·明格,1996,美国
64,剧情,喜剧,杨·塞谬,2003,法国
65,剧情,爱情,滨口龙,2021,日本
66,剧情,爱情,阿布戴·柯西,2013,法国
67,剧情,爱情,王家,1994,中国香港
68,剧情,爱情,尼克·卡萨维,2004,美国
69,剧情,爱情,关锦,2001,中国大陆
70,动画,奇幻,宫崎,1989,日本
71,剧情,爱情,理查德·林克莱,2004,美国
72,剧情,unknown,费德里科·费里,1954,意大利
73,剧情,爱情,佩德罗·阿莫多,2002,西班牙
74,动画,奇幻,宫崎,1989,日本
75,剧情,喜剧,理查德·柯蒂,2003,英国
76,剧情,爱情,关锦,1987,中国香港
77,剧情,爱情,阿尔弗雷德·希区柯,1940,美国
78,剧情,爱情,杨德,2000,中国台湾
79,剧情,爱情,理查德·林克莱,1995,美国
80,剧情,喜剧,威廉·惠,1953,美国
81,剧情,unknown,西奥·安哲罗普洛,1988,希腊
82,喜剧,动作,王,1992,中国香港
83,剧情,爱情,娄,2000,中国大陆
84,剧情,喜剧,王家,1995,中国香港
85,喜剧,爱情,罗杰·米歇,1999,英国
86,动作,爱情,李惠,1992,中国香港
87,剧情,家庭,是枝裕,2008,日本
88,剧情,喜剧,欧·帕,2005,英国
89,剧情,爱情,阿伦·雷,1959,法国
90,喜剧,爱情,罗杰·米歇,1999,英国
91,剧情,家庭,柯克·琼,2009,美国
92,剧情,爱情,望月智,1993,日本
93,剧情,爱情,尼克·卡萨维,2004,美国
94,剧情,爱情,王家,2000,中国香港
95,喜剧,动作,袁和,1993,中国香港
96,剧情,喜剧,杨·塞谬,2003,法国
97,剧情,家庭,小津安二,1953,日本
98,剧情,爱情,瑟琳·席安,2019,法国
99,剧情,爱情,尼克·卡萨维,2004,美国
100,喜剧,动画,罗恩·克莱蒙,1992,美国
101,剧情,爱情,陈可,1996,中国香港
102,剧情,爱情,张婉,1998,中国香港
103,剧情,爱情,伍迪·艾,2008,西班牙
104,剧情,爱情,王家,2007,美国
105,剧情,爱情,杨,2001,中国香港
106,剧情,爱情,汤姆·霍,2015,英国
107,剧情,爱情,卢卡·瓜达尼,2017,意大利
108,喜剧,unknown,雅克·塔,1958,意大利
109,剧情,unknown,戴维·阿特伍,2007,英国
110,剧情,爱情,卢卡·瓜达尼,2017,意大利
111,剧情,历史,侯孝,1989,中国台湾
112,剧情,unknown,西奥·安哲罗普洛,1988,希腊
113,剧情,喜剧,加斯顿·杜帕拉,2016,阿根廷
114,剧情,爱情,理查德·林克莱,1995,美国
115,剧情,喜剧,诺拉·艾芙,1993,美国
116,剧情,爱情,英格玛·伯格,1973,瑞典
117,剧情,unknown,杨德,1994,中国台湾
118,剧情,喜剧,莱奥·麦卡,1957,美国
119,剧情,爱情,细田,2006,日本
120,剧情,爱情,陈可,1996,中国香港
121,剧情,悬疑,克里斯托弗·诺,2000,美国
122,喜剧,爱情,盖瑞·马歇,2001,美国
123,剧情,爱情,安东尼·明格,2003,英国
124,剧情,喜剧,袁牧,1937,中国大陆
125,剧情,爱情,阿尔弗雷多·克雷维,1971,墨西哥
126,剧情,爱情,张国,1999,中国香港
127,剧情,传记,大卫·安斯鲍,1993,美国
128,喜剧,科幻,细田,2009,日本
129,喜剧,爱情,伍迪·艾,2019,美国
130,剧情,爱情,弗朗索瓦·特吕,1962,法国
131,剧情,喜剧,杨·塞谬,2003,法国
132,剧情,家庭,黄,2016,中国香港
133,剧情,爱情,陈可,1996,中国香港
134,剧情,喜剧,威廉·惠,1953,美国
135,剧情,动作,陈木,1990,中国香港
136,剧情,爱情,罗勒·莎,2011,美国
137,剧情,喜剧,普特鹏·普罗萨卡·那·萨克那卡,2010,泰国
138,剧情,爱情,约翰·卡,2006,美国
139,剧情,爱情,詹姆斯·马,2014,英国
140,剧情,惊悚,亚历杭德罗·冈萨雷斯·伊纳里,2000,墨西哥
141,剧情,爱情,关锦,2001,中国大陆
142,喜剧,unknown,比利·怀尔,1961,美国
143,剧情,unknown,罗曼·波兰斯,2013,法国
144,剧情,动作,米克·杰克,1992,美国
145,剧情,爱情,尔冬,2003,中国香港
146,剧情,动画,巴里·库,1998,美国
147,剧情,动画,沈乐,2010,中国大陆
148,剧情,动画,沈乐,2010,中国大陆
149,喜剧,奇幻,刘镇,1993,中国香港
150,剧情,爱情,杨德,2000,中国台湾
151,剧情,喜剧,郭在,2001,韩国
152,剧情,爱情,佩德罗·阿莫多,2002,西班牙
153,剧情,动作,元,1995,中国香港
154,剧情,喜剧,杨·塞谬,2003,法国
155,剧情,爱情,马丁·斯科塞,1993,美国
156,剧情,爱情,拉斯·霍尔斯道,2000,英国
157,剧情,爱情,安东尼·明格,1996,美国
158,剧情,爱情,布拉德·塞伯,1998,美国
159,剧情,动画,汉密尔顿·卢斯,1940,美国
160,剧情,unknown,西奥·安哲罗普洛,1998,法国
161,剧情,传记,史蒂芬·戴德,2002,美国
162,剧情,爱情,徐静,2004,中国大陆
163,动画,奇幻,宫崎,1989,日本
164,剧情,爱情,陈可,1996,中国香港
165,剧情,动作,王,1994,中国香港
166,剧情,喜剧,普特鹏·普罗萨卡·那·萨克那卡,2010,泰国
167,剧情,爱情,王家,1994,中国香港
168,剧情,爱情,李,2007,中国台湾
169,动作,爱情,李惠,1992,中国香港
170,剧情,喜剧,北野,1991,日本
171,剧情,爱情,王家,2000,中国香港
172,剧情,爱情,德里克·斯安弗朗,2010,美国
173,剧情,爱情,理查德·林克莱,1995,美国
174,剧情,爱情,尼克·卡萨维,2004,美国
175,剧情,爱情,关锦,1987,中国香港
176,喜剧,动作,李力,1996,中国香港
177,剧情,爱情,岩井俊,1995,日本
178,剧情,传记,史蒂芬·戴德,2002,美国
179,剧情,喜剧,郭在,2001,韩国
180,剧情,爱情,于仁,1995,中国香港
181,剧情,传记,彼得·维,2008,美国
182,剧情,爱情,尔冬,1993,中国香港
183,动作,爱情,于仁,1993,中国香港
184,剧情,悬疑,石川,2016,日本
185,剧情,爱情,弗兰克·皮尔,2003,美国
186,剧情,爱情,安东尼·明格,1996,美国
187,悬疑,惊悚,阿尔弗雷德·希区柯,1959,美国
188,爱情,奇幻,英达尔·珍杜巴耶,2015,俄罗斯
189,剧情,爱情,英格玛·伯格,1973,瑞典
190,喜剧,爱情,加里·特洛斯达,1991,美国
191,剧情,爱情,杰瑞·扎,1990,美国
192,科幻,悬疑,约瑟夫·鲁斯纳,1999,美国
193,剧情,喜剧,拉斯·霍尔斯道,2017,美国
194,剧情,爱情,王家,1994,中国香港
195,剧情,爱情,杨德,2000,中国台湾
196,剧情,爱情,莱奥·卡拉克,1991,法国
197,剧情,爱情,李,2007,中国台湾
198,剧情,unknown,费德里科·费里,1954,意大利
199,剧情,unknown,费德里科·费里,1954,意大利
200,喜剧,unknown,查理·卓别,1959,英国
201,喜剧,爱情,王,1991,中国香港
202,剧情,爱情,王家,1994,中国香港
203,剧情,unknown,森田芳,1985,日本
204,剧情,传记,汤姆·霍,2010,英国
205,喜剧,爱情,罗杰·米歇,1999,英国
206,动作,悬疑,保罗·格林格拉,2007,美国
207,剧情,爱情,埃里克·侯,1969,法国
208,剧情,爱情,达米恩·查泽,2016,美国
209,剧情,喜剧,高志,1992,中国香港
210,喜剧,爱情,罗杰·米歇,1999,英国
211,喜剧,爱情,威廉·惠,1966,美国
212,剧情,爱情,埃里克·侯,1972,法国
213,剧情,喜剧,弗拉基米尔·缅绍,1980,苏联
214,剧情,爱情,布拉德·塞伯,1998,美国
215,剧情,爱情,达米恩·查泽,2016,美国
216,剧情,爱情,尼克·卡萨维,2004,美国
217,剧情,同性,迈克尔·迈,2012,以色列
