,genre0,genre1,director0,ReleaseDate,region0
51,爱情,奇幻,程小,1987,中国香港
52,剧情,喜剧,理查德·柯蒂,2003,英国
53,剧情,喜剧,巴斯特·基,1926,美国
54,剧情,爱情,乔·赖,2012,英国
55,剧情,爱情,岩井俊,1995,日本
56,剧情,喜剧,恩斯特·刘别,1940,美国
57,剧情,喜剧,让-皮埃尔·热,2001,法国
58,爱情,奇幻,程小,1987,中国香港
59,剧情,动作,王家,1994,中国香港
60,剧情,爱情,詹姆斯·卡梅,1997,美国
61,剧情,爱情,陈可,1996,中国香港
62,剧情,爱情,詹姆斯·卡梅,1997,美国
63,剧情,爱情,王家,2000,中国香港
64,剧情,爱情,王家,1994,中国香港
65,剧情,爱情,岩井俊,1995,日本
66,剧情,爱情,张之,1997,中国香港
67,剧情,喜剧,让-皮埃尔·热,2001,法国
68,剧情,爱情,乔·赖,2005,法国
69,剧情,爱情,马西路·品尼,2000,阿根廷
70,喜剧,动画,宫崎,1992,日本
71,剧情,家庭,是枝裕,2008,日本
72,剧情,爱情,侯孝,2005,中国台湾
73,剧情,爱情,西德尼·波拉,1985,美国
74,喜剧,动画,皮埃尔·柯,2010,美国
75,剧情,爱情,王家,1994,中国香港
76,剧情,爱情,王家,1997,中国香港
77,悬疑,惊悚,阿尔弗雷德·希区柯,1963,美国
78,剧情,爱情,张婉,1997,中国大陆
79,剧情,喜剧,让-皮埃尔·热,2001,法国
80,剧情,爱情,王家,2004,中国香港
81,剧情,爱情,佩德罗·阿莫多,2002,西班牙
82,喜剧,科幻,叶伟,1995,中国香港
83,剧情,爱情,谢,1987,中国大陆
84,剧情,爱情,克日什托夫·基耶斯洛夫斯,1993,法国
85,剧情,爱情,朱里安·杰拉,2007,英国
86,剧情,爱情,李,2000,中国台湾
87,剧情,家庭,肯尼思·洛纳,2016,美国
88,剧情,同性,彼得·苏列,2015,美国
89,剧情,爱情,克日什托夫·基耶斯洛夫斯,1993,法国
90,剧情,爱情,王家,1994,中国香港
91,剧情,家庭,杰茜·尼尔,2001,美国
92,动画,奇幻,宫崎,1986,日本
93,剧情,爱情,王家,2000,中国香港
94,剧情,爱情,乔·赖,2005,法国
95,喜剧,动作,元,1993,中国香港
96,剧情,爱情,王家,1997,中国香港
97,剧情,爱情,米开朗基罗·安东尼奥,1962,意大利
98,剧情,同性,娄,2009,中国大陆
99,剧情,喜剧,让-皮埃尔·热,2001,法国
100,剧情,动画,戴维·汉,1942,美国
101,剧情,爱情,詹姆斯·卡梅,1997,美国
102,剧情,unknown,许鞍,2002,中国香港
103,剧情,爱情,埃里克·侯,1998,法国
104,剧情,动作,王家,2008,中国香港
105,剧情,同性,Fernanda Cardos,2010,美国
106,剧情,爱情,理查德·林克莱,1995,美国
107,剧情,爱情,张之,1997,中国香港
108,喜剧,爱情,查理·卓别,1928,美国
109,剧情,同性,德里克·贾,1986,英国
110,剧情,喜剧,伍思,2004,美国
111,剧情,家庭,顾长,2005,中国大陆
112,剧情,爱情,杨德,2000,中国台湾
113,喜剧,unknown,鲁本·奥斯特伦,2017,瑞典
114,剧情,爱情,克日什托夫·基耶斯洛夫斯,1993,法国
115,喜剧,爱情,罗杰·米歇,1999,英国
116,剧情,爱情,伍迪·艾,2011,西班牙
117,剧情,喜剧,埃里克·侯,1990,法国
118,剧情,喜剧,查理·卓别,1931,美国
119,喜剧,科幻,细田,2009,日本
120,剧情,爱情,王家,2000,中国香港
121,剧情,悬疑,克里斯托弗·诺,2006,英国
122,喜剧,爱情,彼得·西格,2004,美国
123,剧情,爱情,史蒂芬·戴德,2008,美国
124,剧情,爱情,成濑巳喜,1964,日本
125,剧情,爱情,布拉德·塞伯,1998,美国
126,剧情,爱情,尔冬,1993,中国香港
127,剧情,运动,托马斯·卡,2005,美国
128,喜剧,动画,森田宏,2002,日本
129,喜剧,爱情,罗杰·米歇,1999,英国
130,喜剧,爱情,伍迪·艾,1996,美国
131,喜剧,爱情,萨拉萨瓦蒂·翁索姆佩,2010,泰国
132,剧情,家庭,是枝裕,2013,日本
133,剧情,喜剧,马克·韦,2009,美国
134,喜剧,爱情,罗杰·米歇,1999,英国
135,爱情,奇幻,程小,1990,中国香港
136,剧情,喜剧,杨·塞谬,2003,法国
137,剧情,喜剧,邵艺,2021,中国大陆
138,剧情,喜剧,罗伯·莱,1989,美国
139,剧情,爱情,李,2005,美国
140,剧情,爱情,维姆·文德,1987,西德
141,剧情,爱情,克里斯托夫·奥诺,2018,法国
142,喜剧,unknown,雅克·塔,1958,意大利
143,剧情,爱情,理查德·林克莱,1995,美国
144,剧情,爱情,陈可,1996,中国香港
145,剧情,爱情,张婉,1998,中国香港
146,动画,歌舞,宾·沙普斯,1941,美国
147,动画,奇幻,王树,1983,中国大陆
148,剧情,动画,万籁,1961,中国大陆
149,喜剧,动作,李力,1996,中国香港
150,剧情,爱情,贾樟,2006,中国大陆
151,剧情,爱情,曹保,2008,中国大陆
152,剧情,爱情,埃里克·侯,1998,法国
153,剧情,动作,元,1994,中国香港
154,剧情,音乐,安南德·图克,1998,英国
155,剧情,爱情,维克多·弗莱,1939,美国
156,剧情,喜剧,马克·韦,2009,美国
157,剧情,爱情,米歇尔·贡德,2004,美国
158,喜剧,爱情,盖瑞·马歇,1990,美国
159,动画,歌舞,克莱德·杰洛尼,1953,美国
160,剧情,战争,让-皮埃尔·梅尔维,1969,法国
161,剧情,传记,马丁·波渥,2008,法国
162,剧情,爱情,詹姆斯·卡梅,1997,美国
163,动画,奇幻,宫崎,2008,日本
164,剧情,爱情,罗曼·波兰斯,1992,法国
165,剧情,动作,元,1995,中国香港
166,剧情,喜剧,让-皮埃尔·热,2001,法国
167,剧情,爱情,王家,2000,中国香港
168,剧情,喜剧,威廉·惠,1953,美国
169,剧情,爱情,杨德,2000,中国台湾
170,剧情,爱情,岩井俊,1995,日本
171,剧情,爱情,郭在,2003,韩国
172,剧情,爱情,安东尼·明格,1996,美国
173,喜剧,爱情,理查德·柯蒂,2013,英国
174,剧情,爱情,罗勒·莎,2011,美国
175,剧情,喜剧,王家,1995,中国香港
176,剧情,喜剧,王,1994,中国香港
177,剧情,爱情,土井裕,2021,日本
178,剧情,爱情,莱奥·卡拉克,1991,法国
179,剧情,爱情,尼克·卡萨维,2004,美国
180,剧情,unknown,许鞍,2002,中国香港
181,剧情,unknown,森淳,2014,日本
182,剧情,爱情,张婉,1987,中国香港
183,奇幻,冒险,克里斯·哥伦,2002,英国
184,剧情,爱情,李相,2016,日本
185,剧情,爱情,托德·海因,2015,英国
186,剧情,爱情,史蒂芬·戴德,2008,美国
187,悬疑,惊悚,阿尔弗雷德·希区柯,1954,美国
188,剧情,喜剧,郭在,2001,韩国
189,剧情,爱情,埃里克·侯,1986,法国
190,动画,歌舞,克莱德·杰洛尼,1951,美国
191,喜剧,爱情,斯坦利·多,1957,美国
192,剧情,动作,尼尔·布洛姆坎,2009,美国
193,剧情,冒险,乔·坎,1987,美国
194,剧情,音乐,弗兰克·威,2014,美国
195,剧情,unknown,吴天,1995,中国大陆
196,剧情,爱情,克日什托夫·基耶斯洛夫斯,1993,法国
197,剧情,爱情,王家,2000,中国香港
198,剧情,喜剧,伍迪·艾,1977,美国
199,剧情,犯罪,罗伯特·布列,1959,法国
200,喜剧,短片,查理·卓别,1918,美国
201,喜剧,古装,杜琪,1992,中国香港
202,剧情,家庭,贾樟,2015,中国大陆
203,剧情,unknown,成濑巳喜,1960,日本
204,剧情,unknown,克里斯提诺·波,2006,意大利
205,剧情,喜剧,马克·韦,2009,美国
206,剧情,动作,皮埃尔·莫瑞,2008,法国
207,剧情,爱情,英格玛·伯格,1953,瑞典
208,剧情,爱情,尼克·卡萨维,2004,美国
209,喜剧,动作,李力,1994,中国香港
210,剧情,喜剧,彭浩,2010,中国香港
211,剧情,爱情,理查德·林克莱,1995,美国
212,剧情,喜剧,埃里克·侯,1983,法国
213,剧情,喜剧,詹姆斯·伊沃,1985,英国
214,剧情,爱情,理查德·林克莱,2004,美国
215,剧情,爱情,土井裕,2021,日本
216,剧情,喜剧,布莱克·爱德华,1961,美国
217,剧情,爱情,马塞尔·吉斯,2018,瑞士
