,genre0,genre1,director0,ReleaseDate,region0
51,喜剧,动作,袁和,1993,中国香港
52,剧情,爱情,王家,1994,中国香港
53,剧情,喜剧,查理·卓别,1940,美国
54,剧情,爱情,李,1995,美国
55,剧情,喜剧,北野,1991,日本
56,剧情,喜剧,巴斯特·基,1926,美国
57,剧情,爱情,陈可,1996,中国香港
58,剧情,爱情,王家,1990,中国香港
59,剧情,爱情,王家,2000,中国香港
60,剧情,犯罪,弗兰克·德拉邦,1994,美国
61,剧情,爱情,杰瑞·扎,1990,美国
62,剧情,爱情,理查德·林克莱,1995,美国
63,剧情,爱情,西德尼·波拉,1985,美国
64,剧情,爱情,詹姆斯·卡梅,1997,美国
65,剧情,爱情,尼克·卡萨维,2004,美国
66,剧情,爱情,弗朗西斯·,2020,英国
67,剧情,爱情,陈可,1996,中国香港
68,剧情,爱情,王家,1994,中国香港
69,剧情,爱情,马雷克·卡尼耶夫斯,1984,英国
70,动画,奇幻,宫崎,1984,日本
71,喜剧,爱情,尼古拉斯·贝多,2017,法国
72,剧情,unknown,费德里科·费里,1957,意大利
73,剧情,爱情,王家,1994,中国香港
74,动画,奇幻,宫崎,1997,日本
75,剧情,爱情,理查德·林克莱,1995,美国
76,剧情,爱情,陈可,1996,中国香港
77,悬疑,惊悚,阿尔弗雷德·希区柯,1960,美国
78,剧情,爱情,朱丽·泰,2002,美国
79,剧情,喜剧,史蒂文·斯皮尔伯,2004,美国
80,剧情,爱情,陈可,1996,中国香港
81,剧情,unknown,西奥·安哲罗普洛,1998,法国
82,喜剧,动作,李力,1996,中国香港
83,剧情,喜剧,威廉·惠,1953,美国
84,剧情,动作,北野,1989,日本
85,剧情,爱情,乔·赖,2005,法国
86,动作,奇幻,王,1993,中国香港
87,剧情,家庭,小津安二,1953,日本
88,剧情,爱情,瑟琳·席安,2019,法国
89,剧情,爱情,弗朗索瓦·特吕,1962,法国
90,剧情,爱情,约翰·卡,2006,美国
91,剧情,家庭,李,1994,中国台湾
92,动画,奇幻,宫崎,1984,日本
93,剧情,爱情,王家,1994,中国香港
94,剧情,爱情,尼克·卡萨维,2004,美国
95,剧情,动作,徐,1991,中国香港
96,剧情,爱情,理查德·林克莱,1995,美国
97,剧情,爱情,弗朗索瓦·特吕,1962,法国
98,剧情,爱情,詹姆斯·伊沃,1987,英国
99,剧情,爱情,达米恩·查泽,2016,美国
100,爱情,动画,克莱德·杰洛尼,1959,美国
101,剧情,爱情,尼克·卡萨维,2004,美国
102,剧情,爱情,许鞍,1997,中国香港
103,喜剧,爱情,伍迪·艾,1985,美国
104,剧情,爱情,王家,1990,中国香港
105,剧情,爱情,瑟琳·席安,2019,法国
106,剧情,爱情,朱里安·杰拉,2007,英国
107,剧情,爱情,莫娜·法斯特欧,2020,美国
108,喜剧,爱情,弗雷德·C·纽迈,1923,美国
109,剧情,爱情,关锦,1991,中国香港
110,剧情,爱情,关锦,2001,中国大陆
111,剧情,unknown,顾长,2007,中国大陆
112,剧情,unknown,西奥·安哲罗普洛,1998,法国
113,剧情,喜剧,盖·里,1998,英国
114,剧情,喜剧,埃里克·侯,1990,法国
115,剧情,爱情,罗伯特·雷德,1998,美国
116,剧情,爱情,安东尼·明格,1996,美国
117,剧情,unknown,费德里科·费里,1954,意大利
118,剧情,爱情,F·W·茂,1927,美国
119,动画,奇幻,宫崎,2004,日本
120,剧情,unknown,杜琪,1996,中国香港
121,剧情,悬疑,艾伦·帕,2003,美国
122,喜剧,家庭,洛朗·蒂拉,2009,法国
123,喜剧,爱情,亚历山大·雅,1993,法国
124,剧情,家庭,英格玛·伯格,1978,瑞典
125,剧情,爱情,杰瑞·扎,1990,美国
126,剧情,爱情,李仁,1999,中国香港
127,剧情,传记,詹姆斯·加特,2006,美国
128,动画,奇幻,宫崎,2004,日本
129,剧情,爱情,王家,2000,中国香港
130,剧情,爱情,伍迪·艾,1992,美国
131,剧情,爱情,杨,1998,中国香港
132,剧情,家庭,李,1994,中国台湾
133,剧情,爱情,西德尼·波拉,1985,美国
134,剧情,爱情,科斯汀·谢里,2007,美国
135,喜剧,爱情,陈可,1994,中国香港
136,剧情,爱情,尼克·卡萨维,2004,美国
137,剧情,悬疑,纳塔吾·彭皮里,2017,泰国
138,剧情,喜剧,詹姆斯·伊沃,1985,英国
139,剧情,爱情,王家,1997,中国香港
140,剧情,爱情,莱奥·卡拉克,1991,法国
141,剧情,喜剧,徐誉,2018,中国台湾
142,剧情,喜剧,恩斯特·刘别,1940,美国
143,剧情,爱情,贝纳尔多·贝托鲁,2003,法国
144,剧情,爱情,茂文·勒鲁,1940,美国
145,剧情,爱情,王家,2000,中国香港
146,爱情,动画,罗恩·克莱蒙,1989,美国
147,动画,短片,大森贵,2017,日本
148,动画,儿童,王,2011,中国大陆
149,喜剧,爱情,刘镇,1995,中国香港
150,剧情,爱情,王家,2004,中国香港
151,剧情,喜剧,彭浩,2010,中国香港
152,剧情,unknown,安德烈·塔可夫斯,1983,苏联
153,剧情,动作,罗伯特·高洛,1978,中国香港
154,剧情,爱情,理查德·拉·格拉文,2007,美国
155,剧情,爱情,诺亚·鲍姆巴,2019,英国
156,喜剧,爱情,亚历山大·雅,1993,法国
157,剧情,爱情,理查德·林克莱,2004,美国
158,剧情,爱情,理查德·林克莱,2004,美国
159,喜剧,动画,罗恩·克莱蒙,1992,美国
160,剧情,unknown,安德烈·塔可夫斯,1983,苏联
161,剧情,传记,斯蒂芬·弗雷,2006,英国
162,剧情,爱情,王家,1994,中国香港
163,动画,奇幻,宫崎,1997,日本
164,剧情,爱情,关锦,1987,中国香港
165,喜剧,动作,元,1993,中国香港
166,剧情,爱情,詹姆斯·卡梅,1997,美国
167,剧情,喜剧,理查德·柯蒂,2003,英国
168,剧情,爱情,王家,1994,中国香港
169,剧情,动作,张艺,2002,中国大陆
170,剧情,奇幻,岩井俊,1996,日本
171,剧情,爱情,詹姆斯·卡梅,1997,美国
172,剧情,爱情,约翰·卡,2006,美国
173,剧情,爱情,尼克·卡萨维,2004,美国
174,剧情,喜剧,杨·塞谬,2003,法国
175,剧情,爱情,王家,2000,中国香港
176,喜剧,科幻,叶伟,1995,中国香港
177,剧情,爱情,王家,2000,中国香港
178,剧情,unknown,西奥·安哲罗普洛,1988,希腊
179,剧情,喜剧,威廉·惠,1953,美国
180,剧情,爱情,张婉,1998,中国香港
181,剧情,爱情,杨德,2000,中国台湾
182,剧情,爱情,许鞍,1997,中国香港
183,剧情,爱情,徐,1993,中国香港
184,剧情,悬疑,原田真,2018,日本
185,剧情,爱情,王家,1997,中国香港
186,剧情,爱情,约翰·卡,2006,美国
187,爱情,悬疑,阿尔弗雷德·希区柯,1958,美国
188,剧情,爱情,詹姆斯·卡梅,1997,美国
189,剧情,爱情,埃里克·侯,1972,法国
190,剧情,动画,汉密尔顿·卢斯,1940,美国
191,剧情,爱情,茂文·勒鲁,1940,美国
192,科幻,悬疑,特瑞·吉列,1995,美国
193,剧情,喜剧,罗杰·斯波蒂斯伍,2016,英国
194,剧情,爱情,理查德·林克莱,1995,美国
195,剧情,历史,贾樟,2000,中国大陆
196,剧情,unknown,费德里科·费里,1954,意大利
197,剧情,情色,路易斯·布努埃,1967,法国
198,剧情,爱情,佩德罗·阿莫多,2002,西班牙
199,剧情,unknown,费德里科·费里,1957,意大利
200,喜剧,短片,查理·卓别,1922,美国
201,喜剧,动作,王,1992,中国香港
202,剧情,爱情,王家,2000,中国香港
203,剧情,爱情,成濑巳喜,1964,日本
204,剧情,冒险,罗伯特·泽米吉,2000,美国
205,剧情,喜剧,伍迪·艾,1977,美国
206,动作,惊悚,维贾伊·克利须那·阿查里,2013,印度
207,剧情,爱情,弗朗索瓦·特吕,1962,法国
208,剧情,爱情,土井裕,2021,日本
209,喜剧,奇幻,刘镇,1993,中国香港
210,剧情,爱情,尼克·卡萨维,2004,美国
211,喜剧,爱情,斯坦利·多,1957,美国
212,喜剧,爱情,埃里克·侯,1987,法国
213,剧情,爱情,弗朗索瓦·特吕,1962,法国
214,剧情,爱情,尼克·卡萨维,2004,美国
215,剧情,爱情,罗勒·莎,2011,美国
216,剧情,喜剧,威廉·惠,1953,美国
217,剧情,同性,马可·伯,2013,阿根廷
