,genre0,genre1,director0,ReleaseDate,region0
58,剧情,喜剧,威廉·惠,1953,美国
59,动作,奇幻,戈尔·维宾斯,2003,美国
60,剧情,运动,克林特·伊斯特伍,2004,美国
61,剧情,喜剧,诺拉·艾芙,1993,美国
62,剧情,喜剧,让-皮埃尔·热,2001,法国
63,剧情,爱情,陈可,1996,中国香港
64,剧情,爱情,陈可,1996,中国香港
65,剧情,爱情,詹姆斯·卡梅,1997,美国
66,剧情,爱情,谢米姆·萨尔,2008,英国
67,剧情,爱情,王家,2000,中国香港
68,剧情,音乐,朱塞佩·托纳多,1998,意大利
69,剧情,爱情,瑟琳·席安,2019,法国
70,喜剧,动画,森田宏,2002,日本
71,剧情,家庭,李,1994,中国台湾
72,剧情,喜剧,北野,1991,日本
73,剧情,爱情,克日什托夫·基耶斯洛夫斯,1993,法国
74,剧情,爱情,新海,2007,日本
75,剧情,爱情,蒂姆·波,1990,美国
76,剧情,动作,王家,1994,中国香港
77,悬疑,惊悚,阿尔弗雷德·希区柯,1948,美国
78,剧情,传记,侯孝,1993,中国台湾
79,剧情,喜剧,查理·卓别,1936,美国
80,剧情,爱情,许鞍,1997,中国香港
81,剧情,喜剧,埃里克·侯,1990,法国
82,喜剧,古装,杜琪,1992,中国香港
83,剧情,爱情,王家,1990,中国香港
84,剧情,惊悚,北野,2000,日本
85,剧情,爱情,王家,1994,中国香港
86,喜剧,动作,元,1993,中国香港
87,剧情,喜剧,乔纳森·戴,2006,美国
88,剧情,爱情,安娜贝尔·杨科,2018,英国
89,剧情,爱情,阿伦·雷,1961,法国
90,剧情,爱情,陈可,1996,中国香港
91,剧情,爱情,爱德华·兹威,1994,美国
92,动画,奇幻,宫崎,1989,日本
93,剧情,爱情,陈可,1996,中国香港
94,剧情,爱情,詹姆斯·卡梅,1997,美国
95,剧情,动作,王家,2013,中国大陆
96,剧情,喜剧,彭浩,2010,中国香港
97,剧情,unknown,安德烈·塔可夫斯,1983,苏联
98,剧情,喜剧,徐誉,2018,中国台湾
99,剧情,爱情,米歇尔·贡德,2004,美国
100,剧情,动画,汉密尔顿·卢斯,1940,美国
101,剧情,爱情,理查德·林克莱,1995,美国
102,剧情,爱情,尔冬,1993,中国香港
103,剧情,unknown,费德里科·费里,1957,意大利
104,剧情,爱情,陈可,1996,中国香港
105,剧情,爱情,关锦,2001,中国大陆
106,剧情,传记,朗·霍华,2013,英国
107,剧情,爱情,汤姆·霍,2015,英国
108,喜剧,短片,爱德华·克莱,1920,美国
109,剧情,音乐,米洛斯·福尔,1984,美国
110,剧情,爱情,詹姆斯·伊沃,1987,英国
111,剧情,unknown,毕,2015,中国大陆
112,剧情,喜剧,埃里克·侯,1990,法国
113,剧情,犯罪,昆汀·塔伦蒂,2015,美国
114,剧情,unknown,杨德,1994,中国台湾
115,剧情,爱情,茂文·勒鲁,1940,美国
116,剧情,爱情,克日什托夫·基耶斯洛夫斯,1993,法国
117,剧情,喜剧,北野,1991,日本
118,喜剧,爱情,乔治·库,1940,美国
119,剧情,科幻,新海,2004,日本
120,爱情,奇幻,程小,1990,中国香港
121,悬疑,惊悚,克里斯托弗·诺,1998,英国
122,喜剧,爱情,莎伦·马奎,2001,英国
123,剧情,爱情,西德尼·波拉,1985,美国
124,剧情,家庭,小津安二,1962,日本
125,剧情,喜剧,布莱克·爱德华,1961,美国
126,爱情,惊悚,梁普,1988,中国香港
127,剧情,冒险,罗伯特·泽米吉,2000,美国
128,剧情,爱情,宫崎,2013,日本
129,剧情,喜剧,马克·韦,2009,美国
130,剧情,喜剧,伍迪·艾,1980,美国
131,剧情,爱情,乔纳·马科维,2008,美国
132,剧情,家庭,是枝裕,2008,日本
133,剧情,爱情,乔·赖,2007,英国
134,剧情,爱情,尼克·卡萨维,2004,美国
135,剧情,爱情,张婉,1987,中国香港
136,剧情,爱情,约翰·卡,2006,美国
137,喜剧,爱情,陈玉,2015,中国台湾
138,剧情,喜剧,威廉·惠,1953,美国
139,剧情,爱情,阿布戴·柯西,2013,法国
140,剧情,爱情,安东尼·明格,1996,美国
141,剧情,爱情,詹姆斯·伊沃,1987,英国
142,剧情,爱情,F·W·茂,1927,美国
143,剧情,悬疑,斯坦利·库布里,1999,英国
144,剧情,爱情,尼克·卡萨维,2004,美国
145,剧情,爱情,理查德·林克莱,1995,美国
146,剧情,动画,戴维·汉,1942,美国
147,剧情,动画,万籁,1961,中国大陆
148,动画,奇幻,黄玉,2009,中国大陆
149,剧情,喜剧,王,1994,中国香港
150,剧情,爱情,陈可,1996,中国香港
151,剧情,喜剧,让-皮埃尔·热,2001,法国
152,剧情,爱情,弗朗索瓦·特吕,1962,法国
153,喜剧,动作,袁和,1978,中国香港
154,剧情,爱情,罗伯特·怀,1965,美国
155,剧情,喜剧,威廉·惠,1953,美国
156,剧情,爱情,王家,2007,美国
157,剧情,喜剧,奥利维耶·阿萨亚,2006,法国
158,剧情,爱情,伍迪·艾,2008,西班牙
159,剧情,动画,巴里·库,1998,美国
160,剧情,喜剧,斯坦利·库布里,1964,美国
161,剧情,传记,大卫·芬,2010,美国
162,剧情,爱情,罗伯·马歇,2005,美国
163,动画,奇幻,宫崎,unknown,日本
164,剧情,爱情,约翰·卡,2006,美国
165,动作,奇幻,王,1993,中国香港
166,剧情,爱情,滕华,2011,中国大陆
167,剧情,爱情,诺亚·鲍姆巴,2019,英国
168,剧情,爱情,贝纳尔多·贝托鲁,2003,法国
169,剧情,爱情,王家,1994,中国香港
170,剧情,喜剧,杨·塞谬,2003,法国
171,剧情,爱情,达米恩·查泽,2016,美国
172,剧情,爱情,陈可,1996,中国香港
173,剧情,爱情,诺亚·鲍姆巴,2019,英国
174,剧情,爱情,王家,1994,中国香港
175,剧情,爱情,理查德·林克莱,1995,美国
176,喜剧,动作,李力,1994,中国香港
177,剧情,爱情,陈可,1996,中国香港
178,剧情,历史,侯孝,1989,中国台湾
179,爱情,unknown,元泰,2009,韩国
180,剧情,爱情,关锦,1987,中国香港
181,剧情,动作,林超,2013,中国香港
182,剧情,爱情,王家,1994,中国香港
183,动作,奇幻,戈尔·维宾斯,2006,美国
184,剧情,动作,奉俊,2003,韩国
185,剧情,同性,卢基诺·维斯康,1971,意大利
186,剧情,爱情,让-皮埃尔·热,2004,法国
187,悬疑,惊悚,阿尔弗雷德·希区柯,1954,美国
188,剧情,爱情,白宗,2015,韩国
189,剧情,爱情,埃里克·侯,1992,法国
190,剧情,动画,戴维·汉,1942,美国
191,剧情,爱情,理查德·林克莱,2004,美国
192,剧情,科幻,伊恩·索夫特,2001,美国
193,喜剧,动画,拜伦·霍华,2016,美国
194,剧情,爱情,土井裕,2021,日本
195,剧情,家庭,顾长,2005,中国大陆
196,剧情,爱情,米开朗基罗·安东尼奥,1961,意大利
197,剧情,爱情,米开朗基罗·安东尼奥,1995,法国
198,剧情,喜剧,吉姆·贾木,1984,美国
199,剧情,爱情,米开朗基罗·安东尼奥,1962,意大利
200,剧情,喜剧,查理·卓别,1940,美国
201,剧情,喜剧,王,1994,中国香港
202,剧情,家庭,陈可,2014,中国大陆
203,剧情,unknown,山田洋,1980,日本
204,剧情,家庭,阿米尔·,2007,印度
205,剧情,喜剧,罗伯·莱,1989,美国
206,剧情,爱情,尼克·卡萨维,2004,美国
207,剧情,爱情,米开朗基罗·安东尼奥,1961,意大利
208,剧情,喜剧,威廉·惠,1953,美国
209,剧情,unknown,陈嘉,1994,中国香港
210,剧情,爱情,罗勒·莎,2011,美国
211,喜剧,爱情,弗兰克·卡普,1934,美国
212,喜剧,爱情,埃里克·侯,1995,法国
213,剧情,爱情,安东尼·明格,1996,美国
214,剧情,喜剧,理查德·柯蒂,2003,英国
215,喜剧,爱情,克利斯汀·迪,2014,德国
216,剧情,爱情,王家,2000,中国香港
217,剧情,同性,亚德里安·谢尔高,2007,英国
